chunk_id;halaman;entity_text;entity_label;start_char;end_char;confidence
000010-013;56-64;Yaman;LOCATION;1200;1205;0.99
000010-013;56-64;Najran;LOCATION;1320;1326;0.99
000010-013;56-64;Najran;LOCATION;1350;1356;0.99
000010-014;56-64;Habasyah;PERSON;158;166;0.99
000010-014;56-64;Yaman;LOCATION;177;182;0.99
000010-014;56-64;Dzu Nuwas;PERSON;226;235;0.99
000010-014;56-64;Abrahah;PERSON;240;247;0.99
000010-014;56-64;Abrahah;PERSON;379;386;0.99
000010-014;56-64;Yaman;LOCATION;414;419;0.99
000010-014;56-64;Ka'bah;LOCATION;436;442;0.99
000010-014;56-64;Yaman;LOCATION;443;448;0.99
000010-014;56-64;Baitullah;LOCATION;537;546;0.99
000010-014;56-64;Makkah;LOCATION;550;556;0.99
000010-014;56-64;Irak;LOCATION;971;975;0.99
000010-014;56-64;Bahrain;LOCATION;980;987;0.99
000010-014;56-64;Yaman;LOCATION;1055;1060;0.99
000010-014;56-64;Yaman;LOCATION;1111;1116;0.99
000010-014;56-64;Irak;LOCATION;1192;1196;0.99
000010-014;56-64;Ibrahim;PERSON;1248;1255;0.99
000010-014;56-64;Syam;LOCATION;1283;1287;0.99
000010-014;56-64;Yaman;LOCATION;1324;1329;0.99
000010-015;56-64;Arab;LOCATION;264;268;0.99
000010-015;56-64;Irak;LOCATION;273;277;0.99
000011-001;64-65;Ibrahim;PERSON;190;197;0.99
000011-001;64-65;Ibrahim;PERSON;269;276;0.99
000011-002;64-65;Ibrahim;PERSON;936;943;0.99
000012-001;66;Jazirah Arab;LOCATION;46;58;0.99
000013-001;66-69;Abu Dawud;PERSON;1188;1197;0.99
000013-001;66-69;Aisyah;PERSON;1216;1222;0.99
000013-003;66-69;Muhammad;PERSON;326;334;0.99
000013-003;66-69;Abu Dawud;PERSON;1174;1183;0.99
000013-004;66-69;Abu Dawud;PERSON;74;83;0.99
000013-004;66-69;Abu Dawud;PERSON;754;763;0.99
000013-004;66-69;Amr bin Syu'aib;PERSON;782;797;0.99
000013-004;66-69;Rasulullah;PERSON;894;904;0.99
000013-004;66-69;Sa'd bin Abu Waqqash;PERSON;1138;1158;0.99
000013-004;66-69;Abd bin Zum'ah;PERSON;1163;1177;0.99
000013-004;66-69;Abdurrahman bin Zum'ah;PERSON;1232;1254;0.99
000014-001;69-70;Jazirah Arab;LOCATION;355;367;0.99
000014-001;69-70;Yaman;LOCATION;721;726;0.99
000014-001;69-70;Syam;LOCATION;749;753;0.99
000015-002;70-72;Antarah bin Syaddad;PERSON;599;618;0.99
000015-003;70-72;Hani' bin Mas'ud;PERSON;354;370;0.99
000015-003;70-72;As-Samau'al bin Adiya;PERSON;385;406;0.99
000015-003;70-72;Hajib bin Zararah;PERSON;411;428;0.99
000015-004;70-72;Jazirah Arab;LOCATION;262;274;0.99
000015-004;70-72;Ka'bah;LOCATION;1181;1187;0.99
000016-001;73-74;Ibrahim;PERSON;281;288;0.99
000016-001;73-74;Ibrahim;PERSON;386;393;0.99
000016-001;73-74;Adam;PERSON;409;413;0.99
000016-001;73-74;Muhammad;PERSON;542;550;0.99
000016-001;73-74;Abdullah bin Abdul Muththalib;PERSON;556;585;0.99
000016-001;73-74;Zaid;PERSON;710;714;0.99
000016-001;73-74;Ka'b;PERSON;744;748;0.99
000016-001;73-74;Ma'ad bin;PERSON;988;997;0.99
000016-002;73-74;Isma'il;PERSON;203;210;0.99
000016-002;73-74;Ibnu Hisyam;PERSON;240;251;0.99
000016-002;73-74;Muhammad;PERSON;281;289;0.99
000016-002;73-74;Ibnu Sa'd;PERSON;386;395;0.99
000016-002;73-74;Ibrahim;PERSON;548;555;0.99
000017-001;74-80;Hasyim bin Abdu Manaf;PERSON;92;113;0.99
000017-001;74-80;Makkah;LOCATION;648;654;0.99
000017-001;74-80;Makkah;LOCATION;986;992;0.99
000017-001;74-80;Syam;LOCATION;1176;1180;0.99
000017-001;74-80;Madinah;LOCATION;1208;1215;0.99
000017-001;74-80;Salma binti Amru;PERSON;1230;1246;0.99
000017-001;74-80;Adi bin An-Najjar;PERSON;1258;1275;0.99
000017-001;74-80;Syam;LOCATION;1353;1357;0.99
000017-001;74-80;Abdul Muththalib;PERSON;1446;1462;0.99
000017-002;74-80;Syam;LOCATION;35;39;0.99
000017-002;74-80;Abdul Muththalib;PERSON;128;144;0.99
000017-002;74-80;Palestina;LOCATION;204;213;0.99
000017-002;74-80;Abdul Muththalib;PERSON;242;258;0.99
000017-002;74-80;tahun 497 M;TIME;264;275;0.99
000017-002;74-80;Yastrib;LOCATION;404;411;0.99
000017-002;74-80;Makkah;LOCATION;463;469;0.99
000017-002;74-80;Abdul Muththalib;PERSON;495;511;0.99
000017-002;74-80;Abu Shaifi;PERSON;549;559;0.99
000017-002;74-80;Abdul Muththalib;PERSON;573;589;0.99
000017-002;74-80;Al-Muththalib bin Abdi;PERSON;803;825;0.99
000017-002;74-80;Abdul Muththalib;PERSON;1069;1085;0.99
000017-002;74-80;Abdul Muththalib;PERSON;1311;1327;0.99
000017-002;74-80;Abdul Muththalib;PERSON;1418;1434;0.99
000017-003;74-80;Abdul Muththalib;PERSON;173;189;0.99
000017-003;74-80;Makkah;LOCATION;200;206;0.99
000017-003;74-80;Makkah;LOCATION;259;265;0.99
000017-003;74-80;Abdul Muththalib;PERSON;299;315;0.99
000017-003;74-80;Abdul Muththalib;PERSON;401;417;0.99
000017-003;74-80;Yaman;LOCATION;513;518;0.99
000017-003;74-80;Abdul Muththalib;PERSON;525;541;0.99
000017-003;74-80;Abdul Muththalib;PERSON;890;906;0.99
000017-003;74-80;Ibnu Hisyam;PERSON;1098;1109;0.99
000017-003;74-80;Ath-Thabari;PERSON;1170;1181;0.99
000017-004;74-80;Abu Sa'd bin Adi;PERSON;200;216;0.99
000017-004;74-80;Makkah;LOCATION;282;288;0.99
000017-004;74-80;Abdul Muththalib;PERSON;289;305;0.99
000017-004;74-80;Abu Sa'd;PERSON;460;468;0.99
000017-004;74-80;Abu Sa;PERSON;554;560;0.99
000017-004;74-80;Ka'bah;LOCATION;616;622;0.99
000017-004;74-80;Abu Sa'd;PERSON;857;865;0.99
000017-004;74-80;Abdul Muththalib;PERSON;887;903;0.99
000017-004;74-80;Madinah;LOCATION;992;999;0.99
000017-004;74-80;Syams bin Abdi;PERSON;1085;1099;0.99
000017-004;74-80;Abdul Muththalib;PERSON;1196;1212;0.99
000017-005;74-80;Makkah;LOCATION;440;446;0.99
000017-005;74-80;Abdul Muththalib;PERSON;554;570;0.99
000017-005;74-80;Zamzam;LOCATION;595;601;0.99
000017-005;74-80;Zamzam;LOCATION;733;739;0.99
000017-005;74-80;Ka'bah;LOCATION;1118;1124;0.99
000017-005;74-80;Abdul Muththalib;PERSON;1176;1192;0.99
000017-005;74-80;Muhammad bin Abdul Wahhab;PERSON;1214;1239;0.99
000017-005;74-80;Zamzam;LOCATION;1293;1299;0.99
000017-005;74-80;Zamzam;LOCATION;1353;1359;0.99
000017-005;74-80;Abdul Muththalib;PERSON;1387;1403;0.99
000017-006;74-80;Abdul Muththalib;PERSON;177;193;0.99
000017-006;74-80;Abrahah;PERSON;596;603;0.99
000017-006;74-80;Yaman;LOCATION;652;657;0.99
000017-006;74-80;Ka'bah;LOCATION;781;787;0.99
000017-006;74-80;Abrahah;PERSON;939;946;0.99
000017-006;74-80;Abrahah;PERSON;1092;1099;0.99
000017-006;74-80;Ka'bah;LOCATION;1231;1237;0.99
000017-006;74-80;Makkah;LOCATION;1440;1446;0.99
000017-007;74-80;Makkah;LOCATION;178;184;0.99
000017-007;74-80;Muzdalifah;LOCATION;228;238;0.99
000017-007;74-80;Mina;LOCATION;243;247;0.99
000017-007;74-80;Ka'bah;LOCATION;311;317;0.99
000017-007;74-80;Ka'bah;LOCATION;422;428;0.99
000017-007;74-80;Ka'bah;LOCATION;498;504;0.99
000017-007;74-80;Abrahah;PERSON;1288;1295;0.99
000017-008;74-80;Abrahah;PERSON;294;301;0.99
000017-008;74-80;Abrahah;PERSON;319;326;0.99
000017-008;74-80;bulan Muharram;TIME;445;459;0.99
000017-008;74-80;Baitul Maqdis;LOCATION;708;721;0.99
000017-008;74-80;Bukhtanashar;PERSON;858;870;0.99
000017-008;74-80;tahun 587 SM;TIME;876;888;0.99
000017-008;74-80;tahun 70 M;TIME;917;927;0.99
000017-008;74-80;Ka'bah;LOCATION;936;942;0.99
000017-008;74-80;Habasyah;PERSON;1173;1181;0.99
000017-008;74-80;Yaman;LOCATION;1438;1443;0.99
000017-009;74-80;Yaman;LOCATION;51;56;0.99
000017-009;74-80;Abdul Muththalib;PERSON;625;641;0.99
000017-009;74-80;Az-Zubair;PERSON;688;697;0.99
000017-009;74-80;Abu Thalib;PERSON;699;709;0.99
000017-009;74-80;Hamzah;PERSON;721;727;0.99
000017-009;74-80;Abu Lahb;PERSON;729;737;0.99
000017-009;74-80;Al-Abbas;PERSON;773;781;0.99
000017-009;74-80;Ibnu Hisyam;PERSON;866;877;0.99
000017-009;74-80;Ka'bah;PERSON;1026;1032;0.99
000017-009;74-80;Abdul;PERSON;1066;1071;0.99
000017-009;74-80;Ka'bah;PERSON;1072;1078;0.99
000017-009;74-80;Ummul-Hakim;PERSON;1242;1253;0.99
000017-009;74-80;Rasulullah;PERSON;1336;1346;0.99
000017-009;74-80;Fathimah binti Amr bin A'idz bin Imran bin Makhzum bin Yaqzhah bin Murrah;PERSON;1363;1436;0.99
000017-010;74-80;Fathimah binti Amr bin A'idz bin Imran bin Makhzum bin Yaqzhah bin Murrah;PERSON;14;87;0.99
000017-010;74-80;Abdul Muththalib;PERSON;110;126;0.99
000017-010;74-80;Abdul Muththalib;PERSON;260;276;0.99
000017-010;74-80;Abdul Muththalib;PERSON;653;669;0.99
000017-010;74-80;Ka'bah;LOCATION;727;733;0.99
000017-010;74-80;Abu Thalib;PERSON;877;887;0.99
000017-010;74-80;Abdul Muththalib;PERSON;959;975;0.99
000017-011;74-80;Isma'il;PERSON;840;847;0.99
000017-011;74-80;Abdul Muththalib;PERSON;852;868;0.99
000017-011;74-80;Aminah binti Wahb bin Abdi;PERSON;905;931;0.99
000017-011;74-80;Manaf bin Zuhrah bin Kilab;PERSON;932;958;0.99
000017-011;74-80;Makkah;LOCATION;1141;1147;0.99
000017-011;74-80;Abdul Muththalib;PERSON;1167;1183;0.99
000017-011;74-80;Madinah;LOCATION;1205;1212;0.99
000017-011;74-80;Syam;LOCATION;1304;1308;0.99
000017-011;74-80;Madinah;LOCATION;1385;1392;0.99
000017-012;74-80;Rasulullah;PERSON;138;148;0.99
000017-012;74-80;Rasulullah;PERSON;272;282;0.99
000017-012;74-80;Makkah;LOCATION;324;330;0.99
000017-012;74-80;Ummu Aiman;PERSON;919;929;0.99
000017-012;74-80;Rasulullah;PERSON;952;962;0.99
000017-012;74-80;Ibnu Hisyam;PERSON;989;1000;0.99
000018-001;81-82;Rasulullah;PERSON;0;10;0.99
000018-001;81-82;Makkah;LOCATION;56;62;0.99
000018-001;81-82;tanggal 9 Rabi'ul;TIME;80;97;0.99
000018-001;81-82;Kisra;PERSON;183;188;0.99
000018-001;81-82;tanggal 20 atau;TIME;224;239;0.99
000018-001;81-82;tahun 571 M;TIME;255;266;0.99
000018-001;81-82;Muhammad;PERSON;307;315;0.99
000018-001;81-82;Ibnu Sa;PERSON;370;377;0.99
000018-001;81-82;Rasulullah;PERSON;404;414;0.99
000018-001;81-82;Syam;LOCATION;527;531;0.99
000018-001;81-82;Al-Arbadh bin Sariyah;PERSON;563;584;0.99
000018-001;81-82;Kisra;PERSON;760;765;0.99
000018-001;81-82;Al-Baihaqi;PERSON;950;960;0.99
000018-001;81-82;Muhammad;PERSON;985;993;0.99
000018-001;81-82;Abdul Muththalib;PERSON;1061;1077;0.99
000018-001;81-82;Abdul Muththalib;PERSON;1144;1160;0.99
000018-001;81-82;Ka'bah;LOCATION;1224;1230;0.99
000018-001;81-82;Muhammad;PERSON;1302;1310;0.99
000018-002;81-82;Muhammad;PERSON;17;25;0.99
000018-002;81-82;Al-Khadhri;PERSON;104;114;0.99
000018-002;81-82;Muhammad;PERSON;306;314;0.99
000018-002;81-82;Abu Lahab;PERSON;524;533;0.99
000018-002;81-82;Hamzah bin Abdul Muththalib;PERSON;637;664;0.99
000018-002;81-82;Abu Salamah bin Abdul Asad;PERSON;691;717;0.99
000019-001;82-85;Abdul Muththalib;PERSON;365;381;0.99
000019-001;82-85;Sa;PERSON;407;409;0.99
000019-001;82-85;bin Bakr;PERSON;412;420;0.99
000019-001;82-85;Halimah bin Abu Dzu'aib;PERSON;449;472;0.99
000019-001;82-85;Al-Harits bin Abdul Uzza;PERSON;502;526;0.99
000019-001;82-85;Abu Kabsyah;PERSON;542;553;0.99
000019-001;82-85;Abdullah bin Al-Harits;PERSON;633;655;0.99
000019-001;82-85;Anisa binti Al-Harits;PERSON;657;678;0.99
000019-001;82-85;Judzamah binti Al-Harits;PERSON;694;718;0.99
000019-001;82-85;Abu Sufyan bin Al-Harits bin Abdul Muththalib;PERSON;840;885;0.99
000019-001;82-85;Hamzah bin Abdul Muththalib;PERSON;920;947;0.99
000019-001;82-85;Sa'd bin Bakr;PERSON;969;982;0.99
000019-001;82-85;Rasulullah;PERSON;1006;1016;0.99
000019-001;82-85;Hamzah;PERSON;1042;1048;0.99
000019-001;82-85;Hamzah;PERSON;1091;1097;0.99
000019-001;82-85;Rasulullah;PERSON;1113;1123;0.99
000019-001;82-85;Halimah;PERSON;1165;1172;0.99
000019-001;82-85;Halimah;PERSON;1185;1192;0.99
000019-002;82-85;Hamzah;PERSON;5;11;0.99
000019-002;82-85;Rasulullah;PERSON;27;37;0.99
000019-002;82-85;Halimah;PERSON;79;86;0.99
000019-002;82-85;Halimah;PERSON;99;106;0.99
000019-002;82-85;Ibnu Ishaq;PERSON;235;245;0.99
000019-002;82-85;Halimah;PERSON;253;260;0.99
000019-002;82-85;Ibnu Hisyam;PERSON;635;646;0.99
000019-002;82-85;Al-Khadhri;PERSON;695;705;0.99
000019-002;82-85;Ibnul Qayyim;PERSON;828;840;0.99
000019-002;82-85;Makkah;LOCATION;1424;1430;0.99
000019-003;82-85;Makkah;LOCATION;34;40;0.99
000019-003;82-85;Rasulullah;PERSON;142;152;0.99
000019-003;82-85;Halimah;PERSON;944;951;0.99
000019-004;82-85;Halimah;PERSON;481;488;0.99
000019-004;82-85;Halimah;PERSON;634;641;0.99
000019-004;82-85;Abu Dzu'aib;PERSON;1018;1029;0.99
000019-005;82-85;Abu Dzu-;PERSON;524;532;0.99
000019-006;82-85;Makkah;LOCATION;177;183;0.99
000019-006;82-85;Rasulullah;PERSON;278;288;0.99
000019-006;82-85;Rasulullah;PERSON;428;438;0.99
000019-006;82-85;Jibril;PERSON;449;455;0.99
000019-006;82-85;Ibnu Hisyam;PERSON;558;569;0.99
000019-006;82-85;Ibnu Ishaq;PERSON;654;664;0.99
000019-006;82-85;Ibnu Hisyam;PERSON;735;746;0.99
000019-006;82-85;Jibril;PERSON;759;765;0.99
000019-006;82-85;Jibril;PERSON;972;978;0.99
000019-006;82-85;Zamzam;LOCATION;1040;1046;0.99
000019-006;82-85;Muhammad;PERSON;1165;1173;0.99
000020-001;85;Halimah;PERSON;44;51;0.99
000020-001;85;Yastrib;LOCATION;313;320;0.99
000020-001;85;Makkah;LOCATION;342;348;0.99
000020-001;85;Muhammad;PERSON;433;441;0.99
000020-001;85;Ummu Aiman;PERSON;473;483;0.99
000020-001;85;Abdul Muththalib;PERSON;485;501;0.99
000020-001;85;Madinah;LOCATION;555;562;0.99
000020-001;85;Makkah;LOCATION;615;621;0.99
000020-001;85;Makkah;LOCATION;726;732;0.99
000021-001;85-86;Abdul Muththalib;PERSON;44;60;0.99
000021-001;85-86;Makkah;LOCATION;64;70;0.99
000021-001;85-86;Ibnu Hasyim;PERSON;461;472;0.99
000021-001;85-86;Ka'bah;LOCATION;525;531;0.99
000021-001;85-86;Abdul Muththalib;PERSON;538;554;0.99
000021-001;85-86;Abdul Muththalib;PERSON;618;634;0.99
000021-001;85-86;Rasulullah;PERSON;777;787;0.99
000021-001;85-86;Abdul Muththalib;PERSON;940;956;0.99
000021-001;85-86;Ibnu Hisyam;PERSON;1006;1017;0.99
000021-002;85-86;Abdul Muththalib;PERSON;108;124;0.99
000021-002;85-86;Rasulullah;PERSON;328;338;0.99
000021-002;85-86;Makkah;LOCATION;373;379;0.99
000021-002;85-86;Abdul Muththalib;PERSON;400;416;0.99
000021-002;85-86;Abu Thalib;PERSON;481;491;0.99
000022-001;86;Abu Thalib;PERSON;0;10;0.99
000022-001;86;Abu Thalib;PERSON;109;119;0.99
000022-001;86;Abu Thalib;PERSON;313;323;0.99
000023-001;86;Ibnu Asakir;PERSON;0;11;0.99
000023-001;86;Julhumah bin Arfathah;PERSON;28;49;0.99
000023-001;86;Makkah;LOCATION;84;90;0.99
000023-001;86;Abu Thalib;PERSON;170;180;0.99
000023-001;86;Abu Thalib;PERSON;271;281;0.99
000023-001;86;Abu Thalib;PERSON;443;453;0.99
000023-001;86;Ka'bah;LOCATION;559;565;0.99
000023-001;86;Abu Thalib;PERSON;796;806;0.99
000023-001;86;Ibnu Hisyam;PERSON;1009;1020;0.99
000024-001;87;Rasulullah;PERSON;12;22;0.99
000024-001;87;Abu Thalib;PERSON;104;114;0.99
000024-001;87;Syam;LOCATION;161;165;0.99
000024-001;87;Syam;LOCATION;223;227;0.99
000024-001;87;Rasulullah;PERSON;697;707;0.99
000024-001;87;Abu Thalib;PERSON;886;896;0.99
000024-001;87;Aqabah;LOCATION;997;1003;0.99
000024-001;87;Abu Thalib;PERSON;1336;1346;0.99
000024-001;87;Syam;LOCATION;1410;1414;0.99
000024-002;87;Abu Thalib;PERSON;94;104;0.99
000024-002;87;Syam;LOCATION;168;172;0.99
000024-002;87;Abu Thalib;PERSON;236;246;0.99
000025-001;87-88;Perang Fijar;EVENT;36;48;0.99
000025-001;87-88;Harb bin Umayyah;PERSON;174;190;0.99
000025-001;87-88;Perang Fijar;EVENT;370;382;0.99
000025-001;87-88;Rasulullah;PERSON;463;473;0.99
000025-001;87-88;Ibnu Hisyam;PERSON;570;581;0.99
000025-001;87-88;Abu Thalib;PERSON;655;665;0.99
000025-001;87-88;Bilal;PERSON;680;685;0.99
000025-001;87-88;Bilal;PERSON;783;788;0.99
000025-001;87-88;Abu Thalib;PERSON;860;870;0.99
000025-001;87-88;Abu Bakar;PERSON;880;889;0.99
000026-001;88;bulan Dzul-;TIME;58;69;0.99
000026-001;88;Asad bin Abdul Uzza;PERSON;175;194;0.99
000026-001;88;Zuhrah bin Kilab;PERSON;196;212;0.99
000026-001;88;Taimi bin Murrah;PERSON;217;233;0.99
000026-001;88;Abdullah bin Jud'an;PERSON;261;280;0.99
000026-001;88;Makkah;LOCATION;431;437;0.99
000026-001;88;Rasulullah;PERSON;662;672;0.99
000026-001;88;Abdullah bin Jud'an;PERSON;791;810;0.99
000026-001;88;Makkah;LOCATION;1180;1186;0.99
000026-001;88;Al-Ash bin Wa'il;PERSON;1261;1277;0.99
000026-002;88;Abu Qubais;PERSON;101;111;0.99
000026-002;88;Az-Zubair bin Abdul Muththalib;PERSON;215;245;0.99
000026-002;88;Al-Ash bin Wa;PERSON;374;387;0.99
000026-002;88;Ibnu Hisyam;PERSON;535;546;0.99
000026-002;88;Al-Khadhri;PERSON;631;641;0.99
000026-002;88;Perang Fijar;EVENT;659;671;0.99
000027-001;89;Rasulullah;PERSON;23;33;0.99
000027-001;89;Makkah;LOCATION;173;179;0.99
000027-001;89;Syam;LOCATION;267;271;0.99
000027-001;89;Khadijah;PERSON;304;312;0.99
000027-001;89;Ibnu Ishaq;PERSON;314;324;0.99
000027-001;89;Khadijah binti Khuwailid;PERSON;336;360;0.99
000027-001;89;Khadijah;PERSON;593;601;0.99
000027-001;89;Syam;LOCATION;774;778;0.99
000027-001;89;Syam;LOCATION;1047;1051;0.99
000028-001;89-90;Makkah;LOCATION;13;19;0.99
000028-001;89-90;Khadijah;PERSON;32;40;0.99
000028-001;89-90;Khadijah;PERSON;348;356;0.99
000028-001;89-90;Nafisah binti Munyah;PERSON;570;590;0.99
000028-001;89-90;Khadijah;PERSON;678;686;0.99
000028-001;89-90;Khadijah;PERSON;808;816;0.99
000028-001;89-90;Syam;LOCATION;1051;1055;0.99
000028-001;89-90;Muhammad;PERSON;1115;1123;0.99
000028-001;89-90;Ibnu Hisyam;PERSON;1168;1179;0.99
000028-001;89-90;Khadijah;PERSON;1197;1205;0.99
000028-001;89-90;Rasulullah;PERSON;1373;1383;0.99
000028-002;89-90;Rasulullah;PERSON;40;50;0.99
000028-002;89-90;Khadijah;PERSON;101;109;0.99
000028-002;89-90;Ibrahim;PERSON;159;166;0.99
000028-002;89-90;Khadijah;PERSON;226;234;0.99
000028-002;89-90;Rasulullah;PERSON;290;300;0.99
000028-002;89-90;Abul Qasim;PERSON;310;320;0.99
000028-002;89-90;Zainab;PERSON;331;337;0.99
000028-002;89-90;Ummu Kultsum;PERSON;349;361;0.99
000029-001;90-91;Ka'bah;LOCATION;78;84;0.99
000029-001;90-91;Ka'bah;LOCATION;86;92;0.99
000029-001;90-91;Isma'il;PERSON;210;217;0.99
000029-001;90-91;Ka'bah;LOCATION;371;377;0.99
000029-001;90-91;Makkah;LOCATION;459;465;0.99
000029-001;90-91;Baitul- Haram;LOCATION;504;517;0.99
000029-001;90-91;Ka'bah;LOCATION;555;561;0.99
000029-001;90-91;Ka'bah;LOCATION;651;657;0.99
000029-001;90-91;Al-Walid bin Al-Mughirah;PERSON;978;1002;0.99
000029-001;90-91;Ka'bah;LOCATION;1044;1050;0.99
000029-001;90-91;Ka'bah;LOCATION;1184;1190;0.99
000029-001;90-91;Ibrahim;PERSON;1211;1218;0.99
000029-001;90-91;Ka'bah;LOCATION;1293;1299;0.99
000029-001;90-91;Ibnu Hisyam;PERSON;1425;1436;0.99
000029-001;90-91;Muhammad;PERSON;1463;1471;0.99
000029-002;90-91;Ibnu Hisyam;PERSON;58;69;0.99
000029-002;90-91;Muhammad;PERSON;96;104;0.99
000029-002;90-91;Ka'bah;LOCATION;325;331;0.99
000029-002;90-91;Abu Umayyah bin Al-Mughirah;PERSON;758;785;0.99
000029-002;90-91;Rasulullah;PERSON;1038;1048;0.99
000029-003;90-91;Muhammad;PERSON;33;41;0.99
000029-003;90-91;Ka'bah;LOCATION;1001;1007;0.99
000029-004;90-91;Ka'bah;LOCATION;122;128;0.99
000029-004;90-91;Ka'bah;LOCATION;391;397;0.99
000029-004;90-91;Ibnu Hisyam;PERSON;428;439;0.99
000030-002;92-93;Ibnul Atsir;PERSON;661;672;0.99
000030-002;92-93;Rasulullah;PERSON;693;703;0.99
000030-002;92-93;Makkah;LOCATION;1156;1162;0.99
000030-002;92-93;Muhammad;PERSON;1244;1252;0.99
000030-002;92-93;Makkah;LOCATION;1307;1313;0.99
000030-002;92-93;Ibnu Hisyam;PERSON;1473;1484;0.99
000030-003;92-93;Ibnu Hisyam;PERSON;26;37;0.99
000030-003;92-93;Makkah;LOCATION;161;167;0.99
000030-003;92-93;Jabir bin Abdullah;PERSON;795;813;0.99
000030-003;92-93;Ka'bah;LOCATION;836;842;0.99
000030-003;92-93;Abbas;PERSON;890;895;0.99
000030-004;92-93;Ummul;PERSON;695;700;0.99
000030-004;92-93;Khadijah;PERSON;710;718;0.99
000030-004;92-93;Ibnu Katsir;PERSON;905;916;0.99
000031-001;94-95;Rasulullah;PERSON;31;41;0.99
000031-001;94-95;Rasulullah;PERSON;140;150;0.99
000031-001;94-95;Gua Hira;LOCATION;296;304;0.99
000031-001;94-95;Jabal Nur;LOCATION;308;317;0.99
000031-001;94-95;Makkah;LOCATION;356;362;0.99
000031-001;94-95;bulan Ramadhan;TIME;529;543;0.99
000031-002;94-95;Muhammad;PERSON;539;547;0.99
000031-002;94-95;Rasulullah;PERSON;694;704;0.99
000032-001;95-99;bulan Ramadhan;TIME;451;465;0.99
000032-001;95-99;Gua Hira;LOCATION;509;517;0.99
000032-001;95-99;Jibril;PERSON;637;643;0.99
000032-001;95-99;hari Senin;TIME;851;861;0.99
000032-001;95-99;tanggal 21;TIME;869;879;0.99
000032-001;95-99;bulan Ramadhan;TIME;885;899;0.99
000032-001;95-99;tanggal 10 Agustus;TIME;924;942;0.99
000032-001;95-99;Ibnu Hajar;PERSON;1145;1155;0.99
000032-001;95-99;Rabi'ul Awwal;TIME;1351;1364;0.99
000032-001;95-99;bulan Ramadhan;TIME;1464;1478;0.99
000032-002;95-99;bulan Ramadhan;TIME;53;67;0.99
000032-002;95-99;bulan;TIME;343;348;0.99
000032-002;95-99;Ramadhan;TIME;349;357;0.99
000032-002;95-99;bulan Rajab;TIME;396;407;0.99
000032-002;95-99;Abdullah bin Muhammad bin Abdul Wahhab;PERSON;447;485;0.99
000032-002;95-99;bulan Ramadhan;TIME;548;562;0.99
000032-002;95-99;Ramadhan;TIME;600;608;0.99
000032-002;95-99;Lailatul-Qadar;TIME;740;754;0.99
000032-002;95-99;Lailatul-Qadar;TIME;799;813;0.99
000032-002;95-99;bulan Ramadhan;TIME;826;840;0.99
000032-002;95-99;Jibril;PERSON;1048;1054;0.99
000032-002;95-99;bulan Ramadhan;TIME;1184;1198;0.99
000032-002;95-99;Al-Khadhri;PERSON;1405;1415;0.99
000032-003;95-99;Al-Khadhri;PERSON;0;10;0.99
000032-003;95-99;Aisyah;PERSON;103;109;0.99
000032-003;95-99;Rasulullah;PERSON;377;387;0.99
000032-003;95-99;Gua Hira;LOCATION;615;623;0.99
000032-003;95-99;Khadijah;PERSON;731;739;0.99
000032-003;95-99;Gua Hira;LOCATION;833;841;0.99
000032-003;95-99;Jibril;PERSON;967;973;0.99
000032-004;95-99;hari Senin;TIME;453;463;0.99
000032-004;95-99;Abu Qatadah;PERSON;514;525;0.99
000032-004;95-99;Rasulullah;PERSON;534;544;0.99
000032-004;95-99;hari Senin;TIME;574;584;0.99
000032-004;95-99;Al-Baihaqi;PERSON;873;883;0.99
000032-004;95-99;bulan Ramadhan;TIME;929;943;0.99
000032-004;95-99;Lailatul-Qadr;TIME;1090;1103;0.99
000032-004;95-99;bulan Ramadhan;TIME;1180;1194;0.99
000032-005;95-99;Lailatul-Qadr;TIME;53;66;0.99
000032-005;95-99;bulan Ramadhan;TIME;143;157;0.99
000032-005;95-99;hari Senin;TIME;354;364;0.99
000032-005;95-99;hari Senin;TIME;419;429;0.99
000032-005;95-99;bulan Ramadhan;TIME;435;449;0.99
000032-005;95-99;bulan Ramadhan;TIME;572;586;0.99
000032-005;95-99;Rasulullah;PERSON;662;672;0.99
000032-005;95-99;Khadijah binti Khuwailid;PERSON;741;765;0.99
000032-005;95-99;Khadijah;PERSON;958;966;0.99
000032-005;95-99;Khadijah;PERSON;1085;1093;0.99
000032-005;95-99;Khadijah;PERSON;1354;1362;0.99
000032-005;95-99;Waraqah bin Naufal bin Asad bin Abdul Uzza;PERSON;1392;1434;0.99
000032-005;95-99;Khadijah;PERSON;1447;1455;0.99
000032-006;95-99;Khadijah;PERSON;244;252;0.99
000032-006;95-99;Waraqah bin Naufal bin Asad bin Abdul Uzza;PERSON;282;324;0.99
000032-006;95-99;Khadijah;PERSON;337;345;0.99
000032-006;95-99;Waraqah;PERSON;347;354;0.99
000032-006;95-99;Khadijah;PERSON;502;510;0.99
000032-006;95-99;Waraqah;PERSON;526;533;0.99
000032-006;95-99;Rasulullah;PERSON;587;597;0.99
000032-006;95-99;Waraqah;PERSON;601;608;0.99
000032-006;95-99;Rasulullah;PERSON;681;691;0.99
000032-006;95-99;Waraqah;PERSON;745;752;0.99
000032-006;95-99;Musa;PERSON;809;813;0.99
000032-006;95-99;Waraqah;PERSON;1153;1160;0.99
