text_id,id,token,predicted_label,halaman
000002-002,000002-002.062,Syam,B_LOCATION,35-42
000002-002,000002-002.063,Juga,O,35-42
000002-002,000002-002.064,tidak,O,35-42
000002-002,000002-002.065,menutup,O,35-42
000002-002,000002-002.066,kemungkinan,O,35-42
000002-002,000002-002.067,jika,O,35-42
000002-002,000002-002.068,hal,O,35-42
000002-002,000002-002.069,itu,O,35-42
000002-002,000002-002.070,sebagai,O,35-42
000002-002,000002-002.071,akibat,O,35-42
000002-002,000002-002.072,dari,O,35-42
000002-002,000002-002.073,persaingan,O,35-42
000002-002,000002-002.074,antara,O,35-42
000002-002,000002-002.075,suku-suku,O,35-42
000002-002,000002-002.076,Himyar,O,35-42
000002-002,000002-002.077,dan,O,35-42
000002-002,000002-002.078,"Kahlan,",O,35-42
000002-002,000002-002.079,yang,O,35-42
000002-002,000002-002.080,disudahi,O,35-42
000002-002,000002-002.081,dengan,O,35-42
000002-002,000002-002.082,menetapnya,O,35-42
000002-002,000002-002.083,suku-,O,35-42
000002-002,000002-002.084,suku,O,35-42
000002-002,000002-002.085,Himyar,O,35-42
000002-002,000002-002.086,dan,O,35-42
000002-002,000002-002.087,kepindahan,O,35-42
000002-002,000002-002.088,suku-suku,O,35-42
000002-002,000002-002.089,Kahlan,O,35-42
000002-002,000002-002.090,Suku-suku,O,35-42
000002-002,000002-002.091,Kahlan,O,35-42
000002-002,000002-002.092,yang,O,35-42
000002-002,000002-002.093,berhijrah,O,35-42
000002-002,000002-002.094,bisa,O,35-42
000002-002,000002-002.095,dibagi,O,35-42
000002-002,000002-002.096,menjadi,O,35-42
000002-002,000002-002.097,empat,O,35-42
000002-002,000002-002.098,golongan:,O,35-42
000002-002,000002-002.099,Uzd.,O,35-42
000002-002,000002-002.100,Hijrah,B_EVENT,35-42
000002-002,000002-002.101,mereka,O,35-42
000002-002,000002-002.102,langsung,O,35-42
000002-002,000002-002.103,dipimpin,O,35-42
000002-002,000002-002.104,pemuka,O,35-42
000002-002,000002-002.105,dan,O,35-42
000002-002,000002-002.106,pemimpin,O,35-42
000002-002,000002-002.107,"mereka,",O,35-42
000002-002,000002-002.108,Imran,B_PERSON,35-42
000002-002,000002-002.109,bin,I_PERSON,35-42
000002-002,000002-002.110,Amru,I_PERSON,35-42
000002-002,000002-002.111,Muzaiqiya'.,O,35-42
000002-002,000002-002.112,Mereka,O,35-42
000002-002,000002-002.113,berpindah-pindah,O,35-42
000002-002,000002-002.114,di,O,35-42
000002-002,000002-002.115,negeri,O,35-42
000002-002,000002-002.116,Yaman,B_LOCATION,35-42
000002-002,000002-002.117,dan,O,35-42
000002-002,000002-002.118,mengirim,O,35-42
000002-002,000002-002.119,para,O,35-42
000002-002,000002-002.120,"pemandu,",O,35-42
000002-002,000002-002.121,lalu,O,35-42
000002-002,000002-002.122,berjalan,O,35-42
000002-002,000002-002.123,ke,O,35-42
000002-002,000002-002.124,arah,O,35-42
000002-002,000002-002.125,utara.,O,35-42
000002-002,000002-002.126,Setelah,O,35-42
000002-002,000002-002.127,sekian,O,35-42
000002-002,000002-002.128,lama,O,35-42
000002-002,000002-002.129,mengadakan,O,35-42
000002-002,000002-002.130,"perjalanan,",O,35-42
000002-002,000002-002.131,akhirnya,O,35-42
000002-002,000002-002.132,mereka,O,35-42
000002-002,000002-002.133,berpencar,O,35-42
000002-002,000002-002.134,ke,O,35-42
000002-002,000002-002.135,beberapa,O,35-42
000002-002,000002-002.136,tempat.,O,35-42
000002-002,000002-002.137,Tsa'labah,B_PERSON,35-42
000002-002,000002-002.138,bin,I_PERSON,35-42
000002-002,000002-002.139,Amru,I_PERSON,35-42
000002-002,000002-002.140,dari,O,35-42
000002-002,000002-002.141,Al-Uzd,O,35-42
000002-002,000002-002.142,menuju,O,35-42
000002-002,000002-002.143,"Hijaz,",B_LOCATION,35-42
000002-002,000002-002.144,lalu,O,35-42
000002-002,000002-002.145,menetap,O,35-42
000002-002,000002-002.146,di,O,35-42
000002-002,000002-002.147,daerah,O,35-42
000002-002,000002-002.148,yang,O,35-42
000002-002,000002-002.149,diapit,O,35-42
000002-002,000002-002.150,Tsa'labiyah,O,35-42
000002-002,000002-002.151,dan,O,35-42
000002-002,000002-002.152,Dzi,O,35-42
000002-002,000002-002.153,Qar.,O,35-42
000002-002,000002-002.154,Setelah,O,35-42
000002-002,000002-002.155,anaknya,O,35-42
000002-002,000002-002.156,besar,O,35-42
000002-002,000002-002.157,dan,O,35-42
000002-002,000002-002.158,"kuat,",O,35-42
000002-002,000002-002.159,dia,O,35-42
000002-002,000002-002.160,pindah,O,35-42
000002-002,000002-002.161,ke,O,35-42
000002-002,000002-002.162,Madinah,B_LOCATION,35-42
000002-002,000002-002.163,dan,O,35-42
000002-002,000002-002.164,menetap,O,35-42
000002-002,000002-002.165,di,O,35-42
000002-002,000002-002.166,sana.,O,35-42
000002-002,000002-002.167,Di,O,35-42
000002-002,000002-002.168,antara,O,35-42
000002-002,000002-002.169,keturunan,O,35-42
000002-002,000002-002.170,Tsa'labah,O,35-42
000002-002,000002-002.171,ini,O,35-42
000002-002,000002-002.172,adalah,O,35-42
000002-002,000002-002.173,Aus,O,35-42
000002-002,000002-002.174,dan,O,35-42
000002-002,000002-002.175,"Khazraj,",O,35-42
000002-002,000002-002.176,yang,O,35-42
000002-002,000002-002.177,merupakan,O,35-42
000002-002,000002-002.178,dua,O,35-42
000002-002,000002-002.179,dari,O,35-42
000002-002,000002-002.180,anak,O,35-42
000002-002,000002-002.181,Haritsah,B_PERSON,35-42
000002-002,000002-002.182,bin,I_PERSON,35-42
000002-002,000002-002.183,Tsa'labah.,I_PERSON,35-42
000002-002,000002-002.184,Di,O,35-42
000002-002,000002-002.185,antara,O,35-42
000002-002,000002-002.186,keturunan,O,35-42
000002-002,000002-002.187,mereka,O,35-42
000002-002,000002-002.188,yang,O,35-42
000002-002,000002-002.189,bernama,O,35-42
000002-002,000002-002.190,Haritsah,B_PERSON,35-42
000002-002,000002-002.191,bin,I_PERSON,35-42
000002-002,000002-002.192,Amr,I_PERSON,35-42
000002-002,000002-002.193,atau,O,35-42
000002-002,000002-002.194,Khuza'ah,O,35-42
000002-002,000002-002.195,dan,O,35-42
000002-002,000002-002.196,anak,O,35-42
000002-002,000002-002.197,keturunannya,O,35-42
000002-002,000002-002.198,berpindah,O,35-42
000002-002,000002-002.199,ke,O,35-42
000002-002,000002-002.200,"Hijaz,",B_LOCATION,35-42
000002-002,000002-002.201,hingga,O,35-42
000002-002,000002-002.202,mereka,O,35-42
000002-002,000002-002.203,menetap,O,35-42
000002-002,000002-002.204,di,O,35-42
000002-002,000002-002.205,Murr,O,35-42
000002-002,000002-002.206,"Azh-Zahahran,",O,35-42
000002-002,000002-002.207,yang,O,35-42
000002-002,000002-002.208,selanjutnya,O,35-42
000002-002,000002-002.209,menguasai,O,35-42
000002-002,000002-002.210,tanah,O,35-42
000002-002,000002-002.211,suci,O,35-42
000002-002,000002-002.212,dan,O,35-42
000002-002,000002-002.213,mendiami,O,35-42
000002-002,000002-002.214,Makkah.,B_LOCATION,35-42
000002-003,000002-003.001,Di,O,35-42
000002-003,000002-003.002,antara,O,35-42
000002-003,000002-003.003,keturunan,O,35-42
000002-003,000002-003.004,mereka,O,35-42
000002-003,000002-003.005,yang,O,35-42
000002-003,000002-003.006,bernama,O,35-42
000002-003,000002-003.007,Haritsah,B_PERSON,35-42
000002-003,000002-003.008,bin,I_PERSON,35-42
000002-003,000002-003.009,Amr,I_PERSON,35-42
000002-003,000002-003.010,atau,O,35-42
000002-003,000002-003.011,Khuza'ah,O,35-42
000002-003,000002-003.012,dan,O,35-42
000002-003,000002-003.013,anak,O,35-42
000002-003,000002-003.014,keturunannya,O,35-42
000002-003,000002-003.015,berpindah,O,35-42
000002-003,000002-003.016,ke,O,35-42
000002-003,000002-003.017,"Hijaz,",B_LOCATION,35-42
000002-003,000002-003.018,hingga,O,35-42
000002-003,000002-003.019,mereka,O,35-42
000002-003,000002-003.020,menetap,O,35-42
000002-003,000002-003.021,di,O,35-42
000002-003,000002-003.022,Murr,O,35-42
000002-003,000002-003.023,"Azh-Zahahran,",O,35-42
000002-003,000002-003.024,yang,O,35-42
000002-003,000002-003.025,selanjutnya,O,35-42
000002-003,000002-003.026,menguasai,O,35-42
000002-003,000002-003.027,tanah,O,35-42
000002-003,000002-003.028,suci,O,35-42
000002-003,000002-003.029,dan,O,35-42
000002-003,000002-003.030,mendiami,O,35-42
000002-003,000002-003.031,Makkah.,B_LOCATION,35-42
000002-003,000002-003.032,Sedangkan,O,35-42
000002-003,000002-003.033,Imran,B_PERSON,35-42
000002-003,000002-003.034,bin,I_PERSON,35-42
000002-003,000002-003.035,Amr,I_PERSON,35-42
000002-003,000002-003.036,singgah,O,35-42
000002-003,000002-003.037,di,O,35-42
000002-003,000002-003.038,Omman,O,35-42
000002-003,000002-003.039,lalu,O,35-42
000002-003,000002-003.040,bertempat,O,35-42
000002-003,000002-003.041,tinggal,O,35-42
000002-003,000002-003.042,di,O,35-42
000002-003,000002-003.043,sana,O,35-42
000002-003,000002-003.044,bersama,O,35-42
000002-003,000002-003.045,anak-anak,O,35-42
000002-003,000002-003.046,"keturunannya,",O,35-42
000002-003,000002-003.047,yang,O,35-42
000002-003,000002-003.048,disebut,O,35-42
000002-003,000002-003.049,Uzd,O,35-42
000002-003,000002-003.050,"Omman,",O,35-42
000002-003,000002-003.051,sedangkar,O,35-42
000002-003,000002-003.052,kabilah-kabilah,O,35-42
000002-003,000002-003.053,Nash,B_PERSON,35-42
000002-003,000002-003.054,bin,I_PERSON,35-42
000002-003,000002-003.055,Al-Uzd,I_PERSON,35-42
000002-003,000002-003.056,menetap,O,35-42
000002-003,000002-003.057,di,O,35-42
000002-003,000002-003.058,"Tihamah,",B_LOCATION,35-42
000002-003,000002-003.059,yang,O,35-42
000002-003,000002-003.060,disebut,O,35-42
000002-003,000002-003.061,Uzd,O,35-42
000002-003,000002-003.062,Syanu',O,35-42
000002-003,000002-003.063,ah.,O,35-42
000002-003,000002-003.064,Jafnah,B_PERSON,35-42
000002-003,000002-003.065,bin,I_PERSON,35-42
000002-003,000002-003.066,Amr,I_PERSON,35-42
000002-003,000002-003.067,pergi,O,35-42
000002-003,000002-003.068,ke,O,35-42
000002-003,000002-003.069,Syam,B_LOCATION,35-42
000002-003,000002-003.070,dan,O,35-42
000002-003,000002-003.071,menetap,O,35-42
000002-003,000002-003.072,di,O,35-42
000002-003,000002-003.073,sana,O,35-42
000002-003,000002-003.074,bersama,O,35-42
000002-003,000002-003.075,anak,O,35-42
000002-003,000002-003.076,keturunannya.,O,35-42
000002-003,000002-003.077,Dia,O,35-42
000002-003,000002-003.078,dijuluki,O,35-42
000002-003,000002-003.079,Abul,B_PERSON,35-42
000002-003,000002-003.080,Muluk,I_PERSON,35-42
000002-003,000002-003.081,"Al-Ghassasanah,",O,35-42
000002-003,000002-003.082,yang,O,35-42
000002-003,000002-003.083,dinisbatkan,O,35-42
000002-003,000002-003.084,kepada,O,35-42
000002-003,000002-003.085,mata,O,35-42
000002-003,000002-003.086,air,O,35-42
000002-003,000002-003.087,di,O,35-42
000002-003,000002-003.088,"Hijaz,",B_LOCATION,35-42
000002-003,000002-003.089,yang,O,35-42
000002-003,000002-003.090,dikenal,O,35-42
000002-003,000002-003.091,dengan,O,35-42
000002-003,000002-003.092,nama,O,35-42
000002-003,000002-003.093,Ghassan.,O,35-42
000002-003,000002-003.094,Sebelum,O,35-42
000002-003,000002-003.095,itu,O,35-42
000002-003,000002-003.096,mereka,O,35-42
000002-003,000002-003.097,singgah,O,35-42
000002-003,000002-003.098,di,O,35-42
000002-003,000002-003.099,"sana,",O,35-42
000002-003,000002-003.100,sebelum,O,35-42
000002-003,000002-003.101,akhirnya,O,35-42
000002-003,000002-003.102,pindah,O,35-42
000002-003,000002-003.103,ke,O,35-42
000002-003,000002-003.104,Syam.,B_LOCATION,35-42
000002-003,000002-003.105,b.,O,35-42
000002-003,000002-003.106,Lakham,O,35-42
000002-003,000002-003.107,dan,O,35-42
000002-003,000002-003.108,Judzam.,O,35-42
000002-003,000002-003.109,Tokoh,O,35-42
000002-003,000002-003.110,di,O,35-42
000002-003,000002-003.111,kalangan,O,35-42
000002-003,000002-003.112,mereka,O,35-42
000002-003,000002-003.113,adalah,O,35-42
000002-003,000002-003.114,Nashr,B_PERSON,35-42
000002-003,000002-003.115,bin,I_PERSON,35-42
000002-003,000002-003.116,Rabi'ah.,I_PERSON,35-42
000002-003,000002-003.117,pemimpin,O,35-42
000002-003,000002-003.118,raja-raja,O,35-42
000002-003,000002-003.119,Al-Mundzir,O,35-42
000002-003,000002-003.120,di,O,35-42
000002-003,000002-003.121,Hirah.,O,35-42
000002-003,000002-003.122,Bani,O,35-42
000002-003,000002-003.123,Thayyi,O,35-42
000002-003,000002-003.124,mereka,O,35-42
000002-003,000002-003.125,berpindah,O,35-42
000002-003,000002-003.126,ke,O,35-42
000002-003,000002-003.127,arah,O,35-42
000002-003,000002-003.128,utara,O,35-42
000002-003,000002-003.129,hingga,O,35-42
000002-003,000002-003.130,singgah,O,35-42
000002-003,000002-003.131,di,O,35-42
000002-003,000002-003.132,antara,O,35-42
000002-003,000002-003.133,C.,O,35-42
000002-003,000002-003.134,dua,O,35-42
000002-003,000002-003.135,"gunung,",O,35-42
000002-003,000002-003.136,Aja,O,35-42
000002-003,000002-003.137,dan,O,35-42
000002-003,000002-003.138,"Salma,",O,35-42
000002-003,000002-003.139,dan,O,35-42
000002-003,000002-003.140,akhirnya,O,35-42
000002-003,000002-003.141,menetap,O,35-42
000002-003,000002-003.142,di,O,35-42
000002-003,000002-003.143,"sana,",O,35-42
000002-003,000002-003.144,hingga,O,35-42
000002-003,000002-003.145,mereka,O,35-42
000002-003,000002-003.146,dikenal,O,35-42
000002-003,000002-003.147,dengan,O,35-42
000002-003,000002-003.148,sebutan,O,35-42
000002-003,000002-003.149,Al-Jabalani,O,35-42
000002-003,000002-003.150,(dua,O,35-42
000002-003,000002-003.151,gunung),O,35-42
000002-003,000002-003.152,di,O,35-42
000002-003,000002-003.153,Gunung,O,35-42
000002-003,000002-003.154,Tha'i,O,35-42
000002-003,000002-003.155,d.,O,35-42
000002-003,000002-003.156,Kindah.,O,35-42
000002-003,000002-003.157,Mereka,O,35-42
000002-003,000002-003.158,tinggal,O,35-42
000002-003,000002-003.159,di,O,35-42
000002-003,000002-003.160,"Bahrain,",B_LOCATION,35-42
000002-003,000002-003.161,lalu,O,35-42
000002-003,000002-003.162,terpaksa,O,35-42
000002-003,000002-003.163,meninggalkanya,O,35-42
000002-003,000002-003.164,dan,O,35-42
000002-003,000002-003.165,akhirnya,O,35-42
000002-003,000002-003.166,singgah,O,35-42
000002-003,000002-003.167,di,O,35-42
000002-003,000002-003.168,Hadhramaut.,B_LOCATION,35-42
000002-003,000002-003.169,Namun,O,35-42
000002-003,000002-003.170,nasib,O,35-42
000002-003,000002-003.171,mereka,O,35-42
000002-003,000002-003.172,tidak,O,35-42
000002-003,000002-003.173,jauh,O,35-42
000002-003,000002-003.174,berbeda,O,35-42
000002-003,000002-003.175,saat,O,35-42
000002-003,000002-003.176,berada,O,35-42
000002-003,000002-003.177,di,O,35-42
000002-003,000002-003.178,"Bahrain,",B_LOCATION,35-42
000002-003,000002-003.179,hingga,O,35-42
000002-003,000002-003.180,mereka,O,35-42
000002-003,000002-003.181,pindah,O,35-42
000002-003,000002-003.182,lagi,O,35-42
000002-003,000002-003.183,ke,O,35-42
000002-003,000002-003.184,Najd.,B_LOCATION,35-42
000002-003,000002-003.185,Di,O,35-42
000002-003,000002-003.186,sana,O,35-42
000002-003,000002-003.187,mereka,O,35-42
000002-003,000002-003.188,mendirikan,O,35-42
000002-003,000002-003.189,pemerintahan,O,35-42
000002-003,000002-003.190,yang,O,35-42
000002-003,000002-003.191,besar,O,35-42
000002-003,000002-003.192,dan,O,35-42
000002-003,000002-003.193,kuat.,O,35-42
000002-003,000002-003.194,Tetapi,O,35-42
000002-003,000002-003.195,secepat,O,35-42
000002-003,000002-003.196,itu,O,35-42
000002-003,000002-003.197,pula,O,35-42
000002-003,000002-003.198,mereka,O,35-42
000002-003,000002-003.199,punah,O,35-42
000002-003,000002-003.200,dan,O,35-42
000002-003,000002-003.201,tak,O,35-42
000002-003,000002-003.202,meninggalkan,O,35-42
000002-003,000002-003.203,jejak,O,35-42
000002-003,000002-003.204,Di,O,35-42
000002-003,000002-003.205,sana,O,35-42
000002-003,000002-003.206,masih,O,35-42
000002-003,000002-003.207,ada,O,35-42
000002-003,000002-003.208,satu,O,35-42
000002-003,000002-003.209,kabilah,O,35-42
000002-003,000002-003.210,dari,O,35-42
000002-003,000002-003.211,Himyar,O,35-42
000002-003,000002-003.212,yang,O,35-42
000002-003,000002-003.213,diperselisihkan,O,35-42
000002-003,000002-003.214,asal,O,35-42
000002-003,000002-003.215,"keturunannya,",O,35-42
000002-003,000002-003.216,yaitu,O,35-42
000002-003,000002-003.217,Qudha'ah.,O,35-42
000002-004,000002-004.001,Tetapi,O,35-42
000002-004,000002-004.002,secepat,O,35-42
000002-004,000002-004.003,itu,O,35-42
000002-004,000002-004.004,pula,O,35-42
000002-004,000002-004.005,mereka,O,35-42
000002-004,000002-004.006,punah,O,35-42
000002-004,000002-004.007,dan,O,35-42
000002-004,000002-004.008,tak,O,35-42
000002-004,000002-004.009,meninggalkan,O,35-42
000002-004,000002-004.010,jejak,O,35-42
000002-004,000002-004.011,Di,O,35-42
000002-004,000002-004.012,sana,O,35-42
000002-004,000002-004.013,masih,O,35-42
000002-004,000002-004.014,ada,O,35-42
000002-004,000002-004.015,satu,O,35-42
000002-004,000002-004.016,kabilah,O,35-42
000002-004,000002-004.017,dari,O,35-42
000002-004,000002-004.018,Himyar,O,35-42
000002-004,000002-004.019,yang,O,35-42
000002-004,000002-004.020,diperselisihkan,O,35-42
000002-004,000002-004.021,asal,O,35-42
000002-004,000002-004.022,"keturunannya,",O,35-42
000002-004,000002-004.023,yaitu,O,35-42
000002-004,000002-004.024,Qudha'ah.,O,35-42
000002-004,000002-004.025,Mereka,O,35-42
000002-004,000002-004.026,hijrah,O,35-42
000002-004,000002-004.027,meninggalkan,O,35-42
000002-004,000002-004.028,Yaman,B_LOCATION,35-42
000002-004,000002-004.029,dan,O,35-42
000002-004,000002-004.030,menetap,O,35-42
000002-004,000002-004.031,di,O,35-42
000002-004,000002-004.032,pinggiran,O,35-42
000002-004,000002-004.033,Tentang,O,35-42
000002-004,000002-004.034,Arab,O,35-42
000002-004,000002-004.035,"Musta'rabah,",O,35-42
000002-004,000002-004.036,cikal,O,35-42
000002-004,000002-004.037,bakal,O,35-42
000002-004,000002-004.038,kakek,O,35-42
000002-004,000002-004.039,mereka,O,35-42
000002-004,000002-004.040,yang,O,35-42
000002-004,000002-004.041,tertua,O,35-42
000002-004,000002-004.042,adalah,O,35-42
000002-004,000002-004.043,Ibrahim,B_PERSON,35-42
000002-004,000002-004.044,"n,",O,35-42
000002-004,000002-004.045,yang,O,35-42
000002-004,000002-004.046,berasal,O,35-42
000002-004,000002-004.047,dari,O,35-42
000002-004,000002-004.048,negeri,O,35-42
000002-004,000002-004.049,"Irak,",B_LOCATION,35-42
000002-004,000002-004.050,dari,O,35-42
000002-004,000002-004.051,sebuah,O,35-42
000002-004,000002-004.052,daerah,O,35-42
000002-004,000002-004.053,yang,O,35-42
000002-004,000002-004.054,disebut,O,35-42
000002-004,000002-004.055,Ar.,O,35-42
000002-004,000002-004.056,berada,O,35-42
000002-004,000002-004.057,di,O,35-42
000002-004,000002-004.058,pinggir,O,35-42
000002-004,000002-004.059,barat,O,35-42
000002-004,000002-004.060,Sungai,O,35-42
000002-004,000002-004.061,"Eufrat,",B_LOCATION,35-42
000002-004,000002-004.062,berdekatan,O,35-42
000002-004,000002-004.063,dengan,O,35-42
000002-004,000002-004.064,Kufah.,O,35-42
000002-004,000002-004.065,Cukup,O,35-42
000002-004,000002-004.066,banyak,O,35-42
000002-004,000002-004.067,penelusuran,O,35-42
000002-004,000002-004.068,dan,O,35-42
000002-004,000002-004.069,penelitian,O,35-42
000002-004,000002-004.070,yang,O,35-42
000002-004,000002-004.071,kemudian,O,35-42
000002-004,000002-004.072,disajikan,O,35-42
000002-004,000002-004.073,secara,O,35-42
000002-004,000002-004.074,terinci,O,35-42
000002-004,000002-004.075,mengenai,O,35-42
000002-004,000002-004.076,negeri,O,35-42
000002-004,000002-004.077,"ini,",O,35-42
000002-004,000002-004.078,keluarga,O,35-42
000002-004,000002-004.079,Ibrahim,B_PERSON,35-42
000002-004,000002-004.080,",",O,35-42
000002-004,000002-004.081,kondisi,O,35-42
000002-004,000002-004.082,relijius,O,35-42
000002-004,000002-004.083,dan,O,35-42
000002-004,000002-004.084,sosial,O,35-42
000002-004,000002-004.085,di,O,35-42
000002-004,000002-004.086,negeri,O,35-42
000002-004,000002-004.087,tersebut.,O,35-42
000002-004,000002-004.088,Sudah,O,35-42
000002-004,000002-004.089,diketahui,O,35-42
000002-004,000002-004.090,bersama,O,35-42
000002-004,000002-004.091,bahwa,O,35-42
000002-004,000002-004.092,Ibrahim,B_PERSON,35-42
000002-004,000002-004.093,hijrah,O,35-42
000002-004,000002-004.094,dari,O,35-42
000002-004,000002-004.095,Irak,B_LOCATION,35-42
000002-004,000002-004.096,ke,O,35-42
000002-004,000002-004.097,Haran,O,35-42
000002-004,000002-004.098,atau,O,35-42
