chunk_id;halaman;entity_text;entity_label;start_char;end_char;confidence;source
000009-002;54-55;Hijaz;LOCATION;698.0;703.0;1.0;gold
000009-002;54-55;Arab Saudi;LOCATION;915.0;925.0;1.0;gold
000009-002;54-55;Ka'bah;LOCATION;1012.0;1018.0;1.0;gold
000009-002;54-55;Ibrahim;PERSON;1047.0;1054.0;1.0;gold
000009-002;54-55;Habasyah;LOCATION;1347.0;1355.0;1.0;gold
000010-001;56-64;Isma'il;PERSON;39.0;46.0;1.0;gold
000010-001;56-64;Ibrahim;PERSON;99.0;106.0;1.0;gold
000010-001;56-64;Ibrahim;PERSON;379.0;386.0;1.0;gold
000010-001;56-64;Amr bin Luhay;PERSON;402.0;415.0;1.0;gold
000010-001;56-64;Syam;LOCATION;730.0;734.0;1.0;gold
000010-001;56-64;Syam;LOCATION;765.0;769.0;1.0;gold
000010-001;56-64;Syam;LOCATION;873.0;877.0;1.0;gold
000010-001;56-64;Ka'bah;LOCATION;977.0;983.0;1.0;gold
000010-001;56-64;Makkah;LOCATION;1018.0;1024.0;1.0;gold
000010-001;56-64;Hijaz;LOCATION;1079.0;1084.0;1.0;gold
000010-001;56-64;Makkah;LOCATION;1120.0;1126.0;1.0;gold
000010-001;56-64;Ka'bah;LOCATION;1168.0;1174.0;1.0;gold
000010-001;56-64;Laut Merah;LOCATION;1276.0;1286.0;1.0;gold
000010-001;56-64;Qudaid;LOCATION;1296.0;1302.0;1.0;gold
000010-001;56-64;Tha'if;LOCATION;1336.0;1342.0;1.0;gold
000010-001;56-64;Wadi Nakhlah;LOCATION;1355.0;1367.0;1.0;gold
000010-002;56-64;Hijaz;LOCATION;144.0;149.0;1.0;gold
000010-002;56-64;Amr bin Luhay;PERSON;168.0;181.0;1.0;gold
000010-002;56-64;Tihamah;LOCATION;402.0;409.0;1.0;gold
000010-002;56-64;Muhammad bin Abdul Wahhab;PERSON;544.0;569.0;1.0;gold
000010-002;56-64;Masjidil Haram;LOCATION;753.0;767.0;1.0;gold
000010-002;56-64;Rasulullah;PERSON;818.0;828.0;1.0;gold
000010-002;56-64;Makkah;LOCATION;840.0;846.0;1.0;gold
000010-002;56-64;Ka'bah;LOCATION;859.0;865.0;1.0;gold
000010-002;56-64;Ibrahim;PERSON;1193.0;1200.0;1.0;gold
000010-002;56-64;Amr bin Luhay;PERSON;1300.0;1313.0;1.0;gold
000010-002;56-64;Ibrahim;PERSON;1434.0;1441.0;1.0;gold
000010-003;56-64;Ibrahim;PERSON;119.0;126.0;1.0;gold
000010-004;56-64;Ibnu Ishaq;PERSON;1228.0;1238.0;1.0;gold
000010-005;56-64;Ibnu Ishaq;PERSON;0.0;10.0;1.0;gold
000010-006;56-64;Sa'id bin Al-Musayyab;PERSON;472.0;493.0;1.0;gold
000010-006;56-64;Amr bin Luhay;PERSON;637.0;650.0;1.0;gold
000010-008;56-64;Al-Khadhri;PERSON;1047.0;1057.0;1.0;gold
000010-008;56-64;Ibnu Hisyam;PERSON;1065.0;1076.0;1.0;gold
000010-009;56-64;Ibrahim;PERSON;1168.0;1175.0;1.0;gold
000010-009;56-64;Ka'bah;LOCATION;1251.0;1257.0;1.0;gold
000010-009;56-64;Arafah;LOCATION;1306.0;1312.0;1.0;gold
000010-009;56-64;Muzdalifah;LOCATION;1317.0;1327.0;1.0;gold
000010-010;56-64;Ibrahim;PERSON;71.0;78.0;1.0;gold
000010-010;56-64;Ka'bah;LOCATION;113.0;119.0;1.0;gold
000010-010;56-64;Makkah;LOCATION;133.0;139.0;1.0;gold
000010-010;56-64;Arafah;LOCATION;335.0;341.0;1.0;gold
000010-010;56-64;Muzdalifah;LOCATION;386.0;396.0;1.0;gold
000010-010;56-64;Arafah;LOCATION;510.0;516.0;1.0;gold
000010-010;56-64;Baitul-Haram;LOCATION;716.0;728.0;1.0;gold
000010-010;56-64;An-Nawawi;PERSON;794.0;803.0;1.0;gold
000010-011;56-64;Adam;PERSON;293.0;297.0;1.0;gold
000010-011;56-64;Jazirah Arab;LOCATION;1322.0;1334.0;1.0;gold
000010-012;56-64;Jazirah Arab;LOCATION;119.0;131.0;1.0;gold
000010-012;56-64;Babilon;LOCATION;243.0;250.0;1.0;gold
000010-012;56-64;Palestina;LOCATION;264.0;273.0;1.0;gold
000010-012;56-64;Bukhtanashar;PERSON;390.0;402.0;1.0;gold
000010-012;56-64;tahun 587 SM;TIME;408.0;420.0;1.0;gold
000010-012;56-64;Babilonia;LOCATION;473.0;482.0;1.0;gold
000010-012;56-64;Palestina;LOCATION;537.0;546.0;1.0;gold
000010-012;56-64;Hijaz;LOCATION;561.0;566.0;1.0;gold
000010-012;56-64;Hijaz;LOCATION;585.0;590.0;1.0;gold
000010-012;56-64;Palestina;LOCATION;653.0;662.0;1.0;gold
000010-012;56-64;tahun 70 Masehi;TIME;668.0;683.0;1.0;gold
000010-012;56-64;Hijaz;LOCATION;826.0;831.0;1.0;gold
000010-012;56-64;Yatsrib;LOCATION;849.0;856.0;1.0;gold
000010-012;56-64;Khaibar;LOCATION;858.0;865.0;1.0;gold
000010-012;56-64;As-Samhudi;PERSON;1263.0;1273.0;1.0;gold
000010-012;56-64;Yaman;LOCATION;1399.0;1404.0;1.0;gold
000010-012;56-64;As'ad Abu Karib;PERSON;1419.0;1434.0;1.0;gold
000010-013;56-64;As-Samhudi;PERSON;0.0;10.0;1.0;gold
000010-013;56-64;Yaman;LOCATION;136.0;141.0;1.0;gold
000010-013;56-64;As'ad Abu Karib;PERSON;156.0;171.0;1.0;gold
000010-013;56-64;Yatsrib;LOCATION;209.0;216.0;1.0;gold
000010-013;56-64;Yaman;LOCATION;267.0;272.0;1.0;gold
000010-013;56-64;Yusuf;PERSON;419.0;424.0;1.0;gold
000010-013;56-64;Dzu Nuwas;PERSON;425.0;434.0;1.0;gold
000010-013;56-64;Najran;LOCATION;483.0;489.0;1.0;gold
000010-013;56-64;bulan Oktober tahun 523 Masehi;TIME;821.0;851.0;1.0;gold
000010-013;56-64;Habasyah;LOCATION;996.0;1004.0;1.0;gold
000010-013;56-64;Habasyah;LOCATION;1040.0;1048.0;1.0;gold
000010-013;56-64;Yaman;LOCATION;1105.0;1110.0;1.0;gold
000010-013;56-64;tahun 340 Masehi;TIME;1116.0;1132.0;1.0;gold
000010-013;56-64;Yaman;LOCATION;1200.0;1205.0;1.0;gold
000010-013;56-64;Najran;LOCATION;1320.0;1326.0;1.0;gold
000010-013;56-64;Najran;LOCATION;1350.0;1356.0;1.0;gold
000010-014;56-64;Habasyah;LOCATION;158.0;166.0;1.0;gold
000010-014;56-64;Yaman;LOCATION;177.0;182.0;1.0;gold
000010-014;56-64;Dzu Nuwas;PERSON;226.0;235.0;1.0;gold
000010-014;56-64;Abrahah;PERSON;240.0;247.0;1.0;gold
000010-014;56-64;Abrahah;PERSON;379.0;386.0;1.0;gold
000010-014;56-64;Yaman;LOCATION;414.0;419.0;1.0;gold
000010-014;56-64;Ka'bah;LOCATION;436.0;442.0;1.0;gold
000010-014;56-64;Yaman;LOCATION;443.0;448.0;1.0;gold
000010-014;56-64;Baitullah;LOCATION;537.0;546.0;1.0;gold
000010-014;56-64;Makkah;LOCATION;550.0;556.0;1.0;gold
000010-014;56-64;Irak;LOCATION;971.0;975.0;1.0;gold
000010-014;56-64;Yaman;LOCATION;1055.0;1060.0;1.0;gold
000010-014;56-64;Yaman;LOCATION;1111.0;1116.0;1.0;gold
000010-014;56-64;Irak;LOCATION;1192.0;1196.0;1.0;gold
000010-014;56-64;Ibrahim;PERSON;1248.0;1255.0;1.0;gold
000010-014;56-64;Syam;LOCATION;1283.0;1287.0;1.0;gold
000010-014;56-64;Yaman;LOCATION;1324.0;1329.0;1.0;gold
000010-015;56-64;Irak;LOCATION;273.0;277.0;1.0;gold
000011-001;64-65;Ibrahim;PERSON;190.0;197.0;1.0;gold
000011-001;64-65;Ibrahim;PERSON;269.0;276.0;1.0;gold
000011-002;64-65;Ibrahim;PERSON;936.0;943.0;1.0;gold
000012-001;66;Jazirah Arab;LOCATION;46.0;58.0;1.0;gold
000013-001;66-69;Abu Dawud;PERSON;1188.0;1197.0;1.0;gold
000013-001;66-69;Aisyah;PERSON;1216.0;1222.0;1.0;gold
000013-003;66-69;Muhammad;PERSON;326.0;334.0;1.0;gold
000013-003;66-69;Abu Dawud;PERSON;1174.0;1183.0;1.0;gold
000013-004;66-69;Abu Dawud;PERSON;74.0;83.0;1.0;gold
000013-004;66-69;Abu Dawud;PERSON;754.0;763.0;1.0;gold
000013-004;66-69;Amr bin Syu'aib;PERSON;782.0;797.0;1.0;gold
000013-004;66-69;Rasulullah;PERSON;894.0;904.0;1.0;gold
000013-004;66-69;Sa'd bin Abu Waqqash;PERSON;1138.0;1158.0;1.0;gold
000013-004;66-69;Abd bin Zum'ah;PERSON;1163.0;1177.0;1.0;gold
000013-004;66-69;Abdurrahman bin Zum'ah;PERSON;1232.0;1254.0;1.0;gold
000014-001;69-70;Jazirah Arab;LOCATION;355.0;367.0;1.0;gold
000014-001;69-70;Ukazh;LOCATION;470.0;475.0;1.0;gold
000014-001;69-70;Dzil-Majaz;LOCATION;477.0;487.0;1.0;gold
000014-001;69-70;Majinnah;LOCATION;489.0;497.0;1.0;gold
000014-001;69-70;Yaman;LOCATION;721.0;726.0;1.0;gold
000014-001;69-70;Syam;LOCATION;749.0;753.0;1.0;gold
000015-002;70-72;Antarah bin Syaddad;PERSON;599.0;618.0;1.0;gold
000015-003;70-72;Hani' bin Mas'ud;PERSON;354.0;370.0;1.0;gold
000015-003;70-72;As-Samau'al bin Adiya;PERSON;385.0;406.0;1.0;gold
000015-003;70-72;Hajib bin Zararah;PERSON;411.0;428.0;1.0;gold
000015-004;70-72;Jazirah Arab;LOCATION;262.0;274.0;1.0;gold
000015-004;70-72;Ka'bah;LOCATION;1181.0;1187.0;1.0;gold
000016-001;73-74;Ibrahim;PERSON;281.0;288.0;1.0;gold
000016-001;73-74;Ibrahim;PERSON;386.0;393.0;1.0;gold
000016-001;73-74;Adam;PERSON;409.0;413.0;1.0;gold
000016-001;73-74;Muhammad;PERSON;542.0;550.0;1.0;gold
000016-001;73-74;Abdullah;PERSON;556.0;564.0;1.0;gold
000016-001;73-74;Abdul Muththalib;PERSON;569.0;585.0;1.0;gold
000016-001;73-74;Syaibah;PERSON;600.0;607.0;1.0;gold
000016-001;73-74;Hasyim;PERSON;614.0;620.0;1.0;gold
000016-001;73-74;Amru;PERSON;635.0;639.0;1.0;gold
000016-001;73-74;Abdu Manaf;PERSON;646.0;656.0;1.0;gold
000016-001;73-74;Al-Mughirah;PERSON;671.0;682.0;1.0;gold
000016-001;73-74;Qushay;PERSON;689.0;695.0;1.0;gold
000016-001;73-74;Zaid;PERSON;710.0;714.0;1.0;gold
000016-001;73-74;Kilab;PERSON;721.0;726.0;1.0;gold
000016-001;73-74;Murrah;PERSON;732.0;738.0;1.0;gold
000016-001;73-74;Ka'b;PERSON;744.0;748.0;1.0;gold
000016-001;73-74;Lu'ay;PERSON;754.0;759.0;1.0;gold
000016-001;73-74;Ghalib;PERSON;765.0;771.0;1.0;gold
000016-001;73-74;Fihr;PERSON;777.0;781.0;1.0;gold
000016-001;73-74;Quraisy;PERSON;797.0;804.0;1.0;gold
000016-001;73-74;Malik;PERSON;848.0;853.0;1.0;gold
000016-001;73-74;An-Nadhr;PERSON;859.0;867.0;1.0;gold
000016-001;73-74;Qais;PERSON;882.0;886.0;1.0;gold
000016-001;73-74;Kinanah;PERSON;893.0;900.0;1.0;gold
000016-001;73-74;Khuzaimah;PERSON;906.0;915.0;1.0;gold
000016-001;73-74;Mudrikah;PERSON;921.0;929.0;1.0;gold
000016-001;73-74;Amir;PERSON;944.0;948.0;1.0;gold
000016-001;73-74;Ilyas;PERSON;954.0;959.0;1.0;gold
000016-001;73-74;Mudhar;PERSON;965.0;971.0;1.0;gold
000016-001;73-74;Nizar;PERSON;977.0;982.0;1.0;gold
000016-001;73-74;Ma'ad;PERSON;988.0;993.0;1.0;gold
000016-001;73-74;Bagian;PERSON;998.0;1004.0;1.0;gold
000016-001;73-74;Udad;PERSON;1044.0;1048.0;1.0;gold
000016-001;73-74;Hamaisa';PERSON;1054.0;1062.0;1.0;gold
000016-001;73-74;Salaman;PERSON;1068.0;1075.0;1.0;gold
000016-001;73-74;Aush;PERSON;1081.0;1085.0;1.0;gold
000016-001;73-74;Bauz;PERSON;1091.0;1095.0;1.0;gold
000016-001;73-74;Qimwal;PERSON;1101.0;1107.0;1.0;gold
000016-001;73-74;Ubay;PERSON;1113.0;1117.0;1.0;gold
000016-001;73-74;Awwam;PERSON;1123.0;1128.0;1.0;gold
000016-001;73-74;Nasyid;PERSON;1134.0;1140.0;1.0;gold
000016-001;73-74;Haza;PERSON;1146.0;1150.0;1.0;gold
000016-001;73-74;Baldas;PERSON;1156.0;1162.0;1.0;gold
000016-001;73-74;Yadlaf;PERSON;1168.0;1174.0;1.0;gold
000016-001;73-74;Thabikh;PERSON;1180.0;1187.0;1.0;gold
000016-001;73-74;Jahim;PERSON;1193.0;1198.0;1.0;gold
000016-001;73-74;Nahisy;PERSON;1204.0;1210.0;1.0;gold
000016-001;73-74;Makhi;PERSON;1216.0;1221.0;1.0;gold
000016-001;73-74;Aidh;PERSON;1227.0;1231.0;1.0;gold
000016-001;73-74;Abqar;PERSON;1237.0;1242.0;1.0;gold
000016-001;73-74;Ubaid;PERSON;1248.0;1253.0;1.0;gold
000016-001;73-74;Ad-Da'a;PERSON;1259.0;1266.0;1.0;gold
000016-001;73-74;Hamdan;PERSON;1272.0;1278.0;1.0;gold
000016-001;73-74;Sinbar;PERSON;1284.0;1290.0;1.0;gold
000016-001;73-74;Yatsribi;PERSON;1296.0;1304.0;1.0;gold
000016-001;73-74;Yahzan;PERSON;1310.0;1316.0;1.0;gold
000016-001;73-74;Yalhan;PERSON;1322.0;1328.0;1.0;gold
000016-001;73-74;Ar'awy;PERSON;1334.0;1340.0;1.0;gold
000016-001;73-74;Aid;PERSON;1346.0;1349.0;1.0;gold
000016-001;73-74;Daisyan;PERSON;1355.0;1362.0;1.0;gold
000016-001;73-74;Aishar;PERSON;1368.0;1374.0;1.0;gold
000016-001;73-74;Afnad;PERSON;1380.0;1385.0;1.0;gold
000016-001;73-74;Aiham;PERSON;1391.0;1396.0;1.0;gold
000016-001;73-74;Muqshir;PERSON;1402.0;1409.0;1.0;gold
000016-001;73-74;Nahits;PERSON;1415.0;1421.0;1.0;gold
000016-001;73-74;Zarih;PERSON;1427.0;1432.0;1.0;gold
000016-001;73-74;Sumay;PERSON;1438.0;1443.0;1.0;gold
000016-002;73-74;Yatsribi;PERSON;4.0;12.0;1.0;gold
000016-002;73-74;Yahzan;PERSON;18.0;24.0;1.0;gold
000016-002;73-74;Yalhan;PERSON;30.0;36.0;1.0;gold
000016-002;73-74;Ar'awy;PERSON;42.0;48.0;1.0;gold
000016-002;73-74;Aid;PERSON;54.0;57.0;1.0;gold
000016-002;73-74;Daisyan;PERSON;63.0;70.0;1.0;gold
000016-002;73-74;Aishar;PERSON;76.0;82.0;1.0;gold
000016-002;73-74;Afnad;PERSON;88.0;93.0;1.0;gold
000016-002;73-74;Aiham;PERSON;99.0;104.0;1.0;gold
000016-002;73-74;Muqshir;PERSON;110.0;117.0;1.0;gold
000016-002;73-74;Nahits;PERSON;123.0;129.0;1.0;gold
000016-002;73-74;Zarih;PERSON;135.0;140.0;1.0;gold
000016-002;73-74;Sumay;PERSON;146.0;151.0;1.0;gold
000016-002;73-74;Isma'il;PERSON;203.0;210.0;1.0;gold
000016-002;73-74;Ibnu Hisyam;PERSON;240.0;251.0;1.0;gold
000016-002;73-74;Muhammad;PERSON;281.0;289.0;1.0;gold
000016-002;73-74;Ibnu Sa'd;PERSON;386.0;395.0;1.0;gold
000016-002;73-74;Ibrahim;PERSON;548.0;555.0;1.0;gold
000016-002;73-74;Tarih;PERSON;582.0;587.0;1.0;gold
000016-002;73-74;Azar;PERSON;602.0;606.0;1.0;gold
000016-002;73-74;Nahur;PERSON;612.0;617.0;1.0;gold
000016-002;73-74;Saru';PERSON;623.0;628.0;1.0;gold
000016-002;73-74;Sarugh;PERSON;634.0;640.0;1.0;gold
000016-002;73-74;Ra'u;PERSON;646.0;650.0;1.0;gold
000016-002;73-74;Falakh;PERSON;656.0;662.0;1.0;gold
000016-002;73-74;Aibar;PERSON;668.0;673.0;1.0;gold
000016-002;73-74;Syalakh;PERSON;679.0;686.0;1.0;gold
000016-002;73-74;Arfakhsyad;PERSON;692.0;702.0;1.0;gold
000016-002;73-74;Sam;PERSON;708.0;711.0;1.0;gold
000016-002;73-74;Nuh;PERSON;717.0;720.0;1.0;gold
000016-002;73-74;Lamk;PERSON;727.0;731.0;1.0;gold
000016-002;73-74;Matausyalakh;PERSON;737.0;749.0;1.0;gold
000016-002;73-74;Akhnukh;PERSON;754.0;761.0;1.0;gold
000016-002;73-74;Idris;PERSON;767.0;772.0;1.0;gold
000016-002;73-74;Yard;PERSON;779.0;783.0;1.0;gold
000016-002;73-74;Mahla'il;PERSON;789.0;797.0;1.0;gold
000016-002;73-74;Qainan;PERSON;803.0;809.0;1.0;gold
000016-002;73-74;Yanisya;PERSON;815.0;822.0;1.0;gold
000016-002;73-74;Syaits;PERSON;828.0;834.0;1.0;gold
000016-002;73-74;Adam;PERSON;840.0;844.0;1.0;gold
000017-001;74-80;Hasyim bin Abdu Manaf;PERSON;92.0;113.0;1.0;gold
000017-001;74-80;Makkah;LOCATION;648.0;654.0;1.0;gold
000017-001;74-80;Makkah;LOCATION;986.0;992.0;1.0;gold
000017-001;74-80;Syam;LOCATION;1176.0;1180.0;1.0;gold
000017-001;74-80;Madinah;LOCATION;1208.0;1215.0;1.0;gold
000017-001;74-80;Salma binti Amru;PERSON;1230.0;1246.0;1.0;gold
000017-001;74-80;Adi bin An-Najjar;PERSON;1258.0;1275.0;1.0;gold
000017-001;74-80;Syam;LOCATION;1353.0;1357.0;1.0;gold
000017-001;74-80;Abdul Muththalib;PERSON;1446.0;1462.0;1.0;gold
000017-002;74-80;Syam;LOCATION;35.0;39.0;1.0;gold
000017-002;74-80;Abdul Muththalib;PERSON;128.0;144.0;1.0;gold
000017-002;74-80;Palestina;LOCATION;204.0;213.0;1.0;gold
000017-002;74-80;Abdul Muththalib;PERSON;242.0;258.0;1.0;gold
000017-002;74-80;tahun 497 M;TIME;264.0;275.0;1.0;gold
000017-002;74-80;Yastrib;LOCATION;404.0;411.0;1.0;gold
000017-002;74-80;Makkah;LOCATION;463.0;469.0;1.0;gold
000017-002;74-80;Abdul Muththalib;PERSON;495.0;511.0;1.0;gold
000017-002;74-80;Abu Shaifi;PERSON;549.0;559.0;1.0;gold
000017-002;74-80;Abdul Muththalib;PERSON;573.0;589.0;1.0;gold
000017-002;74-80;Al-Muththalib bin Abdi;PERSON;803.0;825.0;1.0;gold
000017-002;74-80;Abdul Muththalib;PERSON;1069.0;1085.0;1.0;gold
000017-002;74-80;Abdul Muththalib;PERSON;1311.0;1327.0;1.0;gold
000017-002;74-80;Abdul Muththalib;PERSON;1418.0;1434.0;1.0;gold
000017-003;74-80;Abdul Muththalib;PERSON;173.0;189.0;1.0;gold
000017-003;74-80;Makkah;LOCATION;200.0;206.0;1.0;gold
000017-003;74-80;Makkah;LOCATION;259.0;265.0;1.0;gold
000017-003;74-80;Abdul Muththalib;PERSON;299.0;315.0;1.0;gold
000017-003;74-80;Abdul Muththalib;PERSON;401.0;417.0;1.0;gold
000017-003;74-80;Yaman;LOCATION;513.0;518.0;1.0;gold
000017-003;74-80;Abdul Muththalib;PERSON;525.0;541.0;1.0;gold
000017-003;74-80;Abdul Muththalib;PERSON;890.0;906.0;1.0;gold
000017-003;74-80;Ibnu Hisyam;PERSON;1098.0;1109.0;1.0;gold
000017-003;74-80;Ath-Thabari;PERSON;1170.0;1181.0;1.0;gold
000017-004;74-80;Abu Sa'd bin Adi;PERSON;200.0;216.0;1.0;gold
000017-004;74-80;Makkah;LOCATION;282.0;288.0;1.0;gold
000017-004;74-80;Abdul Muththalib;PERSON;289.0;305.0;1.0;gold
000017-004;74-80;Abu Sa'd;PERSON;460.0;468.0;1.0;gold
000017-004;74-80;Abu Sa'd;PERSON;554.0;562.0;1.0;gold
000017-004;74-80;Ka'bah;LOCATION;616.0;622.0;1.0;gold
000017-004;74-80;Abu Sa'd;PERSON;857.0;865.0;1.0;gold
000017-004;74-80;Abdul Muththalib;PERSON;887.0;903.0;1.0;gold
000017-004;74-80;Madinah;LOCATION;992.0;999.0;1.0;gold
000017-004;74-80;Syams bin Abdi;PERSON;1085.0;1099.0;1.0;gold
000017-004;74-80;Abdul Muththalib;PERSON;1196.0;1212.0;1.0;gold
000017-005;74-80;Makkah;LOCATION;440.0;446.0;1.0;gold
000017-005;74-80;Abdul Muththalib;PERSON;554.0;570.0;1.0;gold
000017-005;74-80;Zamzam;LOCATION;595.0;601.0;1.0;gold
000017-005;74-80;Zamzam;LOCATION;733.0;739.0;1.0;gold
000017-005;74-80;Ka'bah;LOCATION;1118.0;1124.0;1.0;gold
000017-005;74-80;Abdul Muththalib;PERSON;1176.0;1192.0;1.0;gold
000017-005;74-80;Muhammad bin Abdul Wahhab;PERSON;1214.0;1239.0;1.0;gold
000017-005;74-80;Zamzam;LOCATION;1293.0;1299.0;1.0;gold
000017-005;74-80;Zamzam;LOCATION;1353.0;1359.0;1.0;gold
000017-005;74-80;Abdul Muththalib;PERSON;1387.0;1403.0;1.0;gold
000017-006;74-80;Abdul Muththalib;PERSON;177.0;193.0;1.0;gold
000017-006;74-80;Abrahah;PERSON;596.0;603.0;1.0;gold
000017-006;74-80;Yaman;LOCATION;652.0;657.0;1.0;gold
000017-006;74-80;Ka'bah;LOCATION;781.0;787.0;1.0;gold
000017-006;74-80;Abrahah;PERSON;939.0;946.0;1.0;gold
000017-006;74-80;Abrahah;PERSON;1092.0;1099.0;1.0;gold
000017-006;74-80;Ka'bah;LOCATION;1231.0;1237.0;1.0;gold
000017-006;74-80;Makkah;LOCATION;1440.0;1446.0;1.0;gold
000017-007;74-80;Makkah;LOCATION;178.0;184.0;1.0;gold
000017-007;74-80;Muzdalifah;LOCATION;228.0;238.0;1.0;gold
000017-007;74-80;Mina;LOCATION;243.0;247.0;1.0;gold
000017-007;74-80;Ka'bah;LOCATION;311.0;317.0;1.0;gold
000017-007;74-80;Ka'bah;LOCATION;422.0;428.0;1.0;gold
000017-007;74-80;Ka'bah;LOCATION;498.0;504.0;1.0;gold
000017-007;74-80;Abrahah;PERSON;1288.0;1295.0;1.0;gold
000017-008;74-80;Abrahah;PERSON;294.0;301.0;1.0;gold
000017-008;74-80;Abrahah;PERSON;319.0;326.0;1.0;gold
000017-008;74-80;bulan Muharram;TIME;445.0;459.0;1.0;gold
000017-008;74-80;bulan Maret 571 M;TIME;573.0;590.0;1.0;gold
000017-008;74-80;Baitul Maqdis;LOCATION;708.0;721.0;1.0;gold
000017-008;74-80;Bukhtanashar;LOCATION;858.0;870.0;1.0;gold
000017-008;74-80;tahun 587 SM;TIME;876.0;888.0;1.0;gold
000017-008;74-80;tahun 70 M;TIME;917.0;927.0;1.0;gold
000017-008;74-80;Ka'bah;LOCATION;936.0;942.0;1.0;gold
000017-008;74-80;Habasyah;LOCATION;1173.0;1181.0;1.0;gold
000017-008;74-80;Yaman;LOCATION;1438.0;1443.0;1.0;gold
000017-009;74-80;Yaman;LOCATION;51.0;56.0;1.0;gold
000017-009;74-80;Abdul Muththalib;PERSON;625.0;641.0;1.0;gold
000017-009;74-80;Az-Zubair;PERSON;688.0;697.0;1.0;gold
000017-009;74-80;Abu Thalib;PERSON;699.0;709.0;1.0;gold
000017-009;74-80;Hamzah;PERSON;721.0;727.0;1.0;gold
000017-009;74-80;Abu Lahb;PERSON;729.0;737.0;1.0;gold
000017-009;74-80;Al-Abbas;PERSON;773.0;781.0;1.0;gold
000017-009;74-80;Ibnu Hisyam;PERSON;866.0;877.0;1.0;gold
000017-009;74-80;Abdul Ka'bah;PERSON;1020.0;1032.0;1.0;gold
000017-009;74-80;Abdul Ka'bah;PERSON;1066.0;1078.0;1.0;gold
000017-009;74-80;Shafiyyah;PERSON;1286.0;1295.0;1.0;gold
000017-009;74-80;Abdullah;PERSON;1310.0;1318.0;1.0;gold
000017-009;74-80;Rasulullah;PERSON;1336.0;1346.0;1.0;gold
000017-009;74-80;Fathimah;PERSON;1363.0;1371.0;1.0;gold
000017-009;74-80;Amr;PERSON;1378.0;1381.0;1.0;gold
000017-009;74-80;A'idz;PERSON;1386.0;1391.0;1.0;gold
000017-009;74-80;Imran;PERSON;1396.0;1401.0;1.0;gold
000017-009;74-80;Makhzum;PERSON;1406.0;1413.0;1.0;gold
000017-009;74-80;Yaqzhah;PERSON;1418.0;1425.0;1.0;gold
000017-009;74-80;Murrah;PERSON;1430.0;1436.0;1.0;gold
000017-010;74-80;Fathimah;PERSON;14.0;22.0;1.0;gold
000017-010;74-80;Amr;PERSON;29.0;32.0;1.0;gold
000017-010;74-80;A'idz;PERSON;37.0;42.0;1.0;gold
000017-010;74-80;Imran;PERSON;47.0;52.0;1.0;gold
000017-010;74-80;Makhzum;PERSON;57.0;64.0;1.0;gold
000017-010;74-80;Yaqzhah;PERSON;69.0;76.0;1.0;gold
000017-010;74-80;Murrah;PERSON;81.0;87.0;1.0;gold
000017-010;74-80;Abdul Muththalib;PERSON;110.0;126.0;1.0;gold
000017-010;74-80;Abdul Muththalib;PERSON;260.0;276.0;1.0;gold
000017-010;74-80;Abdul Muththalib;PERSON;653.0;669.0;1.0;gold
000017-010;74-80;Ka'bah;LOCATION;727.0;733.0;1.0;gold
000017-010;74-80;Abu Thalib;PERSON;877.0;887.0;1.0;gold
000017-010;74-80;Abdul Muththalib;PERSON;959.0;975.0;1.0;gold
000017-011;74-80;Isma'il;PERSON;840.0;847.0;1.0;gold
000017-011;74-80;Abdul Muththalib;PERSON;852.0;868.0;1.0;gold
000017-011;74-80;Aminah binti Wahb bin Abdi;PERSON;905.0;931.0;1.0;gold
000017-011;74-80;Manaf bin Zuhrah bin Kilab;PERSON;932.0;958.0;1.0;gold
000017-011;74-80;Makkah;LOCATION;1141.0;1147.0;1.0;gold
000017-011;74-80;Abdul Muththalib;PERSON;1167.0;1183.0;1.0;gold
000017-011;74-80;Madinah;LOCATION;1205.0;1212.0;1.0;gold
000017-011;74-80;Syam;LOCATION;1304.0;1308.0;1.0;gold
000017-011;74-80;Madinah;LOCATION;1385.0;1392.0;1.0;gold
000017-012;74-80;Rasulullah;PERSON;138.0;148.0;1.0;gold
000017-012;74-80;Rasulullah;PERSON;272.0;282.0;1.0;gold
000017-012;74-80;Makkah;LOCATION;324.0;330.0;1.0;gold
000017-012;74-80;Ummu Aiman;PERSON;919.0;929.0;1.0;gold
000017-012;74-80;Rasulullah;PERSON;952.0;962.0;1.0;gold
000017-012;74-80;Ibnu Hisyam;PERSON;989.0;1000.0;1.0;gold
000018-001;81-82;Rasulullah;PERSON;0.0;10.0;1.0;gold
000018-001;81-82;Makkah;LOCATION;56.0;62.0;1.0;gold
000018-001;81-82;tanggal 9 Rabi'ul Awwal;TIME;80.0;103.0;1.0;gold
000018-001;81-82;Kisra;PERSON;183.0;188.0;1.0;gold
000018-001;81-82;tanggal 20 atau 22 bulan April tahun 571 M;TIME;224.0;266.0;1.0;gold
000018-001;81-82;Muhammad;PERSON;307.0;315.0;1.0;gold
000018-001;81-82;Ibnu Sa'd;PERSON;370.0;379.0;1.0;gold
000018-001;81-82;Rasulullah;PERSON;404.0;414.0;1.0;gold
000018-001;81-82;Syam;LOCATION;527.0;531.0;1.0;gold
000018-001;81-82;Al-Arbadh bin Sariyah;PERSON;563.0;584.0;1.0;gold
