source_name;source_label;relation_type;relation_subtype;target_name;target_label;chunk_id;evidence;halaman;frequency;weight;periode_bab
Perang Buwath;EVENT;OCCURRED_ON;;Bulan Rabi'ul Awwal 2 H;TIME;000114-004;...pembawanya adalah Hamzah bin Abdul Muththalib. 5. Perang Buwath. Pada bulan Rabi'ul Awwal 2 H atau pada bulan September 623 M, Rasulullah pergi...;256-265;1;0.4;Perang Badr & Dampaknya
Sa'd bin Mu'adz;PERSON;INVOLVED_IN;;Perang Safawan;EVENT;000114-004;...kali ini tidak terjadi apa-apa. Beliau mengangkat Sa'd bin Mua'dz sebagai wakil beliau di Madinah Sementara bendera perang berwarna putih, dan pembawanya adalah Sa d bin Abi Waqqash. 6. Perang Safawan. Pada bulan Rabi'ul Awwal 2 H bertepatan dengan b...;256-265;1;0.2;Perang Badr & Dampaknya
Sa'd bin Abu Waqqash;PERSON;INVOLVED_IN;;Perang Safawan;EVENT;000114-004;...dera perang berwarna putih, dan pembawanya adalah Sa d bin Abi Waqqash. 6. Perang Safawan. Pada bulan Rabi'ul Awwal 2 H bertepatan dengan b...;256-265;1;0.4;Perang Badr & Dampaknya
Kurz bin Jabir;PERSON;INVOLVED_IN;;Perang Safawan;EVENT;000114-004;...h, dan pembawanya adalah Sa d bin Abi Waqqash. 6. Perang Safawan. Pada bulan Rabi'ul Awwal 2 H bertepatan dengan bulan September 623 M, Kurs bin Jabir Al-Firhri bersama beberapa orang 151 Al-Mawahib A...;256-265;1;0.3;Perang Badr & Dampaknya
Perang Safawan;EVENT;OCCURRED_AT;;Madinah;LOCATION;000114-004;...h, dan pembawanya adalah Sa d bin Abi Waqqash. 6. Perang Safawan. Pada bulan Rabi'ul Awwal 2 H bertepatan dengan bulan September 623 M, Kurs bin Jabir Al-Firhri bersama beberapa orang 151 Al-Mawahib Al-Laduniyyah, 1/75 musyrik menyerbu kandang hewan gembala di Madinah dan berhasil merampok domba-dombanya. Maka bersam...;256-265;1;0.2;Perang Badr & Dampaknya
Perang Safawan;EVENT;OCCURRED_ON;;Bulan Rabi'ul Awwal 2 H;TIME;000114-004;...h, dan pembawanya adalah Sa d bin Abi Waqqash. 6. Perang Safawan. Pada bulan Rabi'ul Awwal 2 H bertepatan dengan bulan September 623 M, Kurs bin...;256-265;1;0.4;Perang Badr & Dampaknya
Zaid bin Haritsah;PERSON;INVOLVED_IN;;Perang Badr Ula;EVENT;000114-005;...agi tanpa ada peperangan. Perang ini bisa disebut Perang Badr Ula (pertama). Kali ini beliau mengangkat Zaid bin Haritsah sebagai wakil beliau di Madinah. Bendera perang b...;256-265;1;0.4;Perang Uhud & Satuan Pasukan Pasca Uhud
Ali bin Abu Thalib;PERSON;INVOLVED_IN;;Perang Badr Ula;EVENT;000114-005;...agi tanpa ada peperangan. Perang ini bisa disebut Perang Badr Ula (pertama). Kali ini beliau mengangkat Zaid bin Haritsah sebagai wakil beliau di Madinah. Bendera perang berwana putih, dan pembawanya adalah Ali bin Abu Thalib. 7. Perang Dzul Usyairah. Pada bulan Jumadal Ula...;256-265;1;0.2;Perang Uhud & Satuan Pasukan Pasca Uhud
Perang Badr Ula;EVENT;OCCURRED_ON;;Bulan Jumadal Ula;TIME;000114-005;...agi tanpa ada peperangan. Perang ini bisa disebut Perang Badr Ula (pertama). Kali ini beliau mengangkat Zaid bin Haritsah sebagai wakil beliau di Madinah. Bendera perang berwana putih, dan pembawanya adalah Ali bin Abu Thalib. 7. Perang Dzul Usyairah. Pada bulan Jumadal Ula dan Jumadal Akhirah 2 H bertepatan dengan bulan N...;256-265;1;0.2;Perang Uhud & Satuan Pasukan Pasca Uhud
Zaid bin Haritsah;PERSON;INVOLVED_IN;;Perang Dzul Usyairah;EVENT;000114-005;...ng Badr Ula (pertama). Kali ini beliau mengangkat Zaid bin Haritsah sebagai wakil beliau di Madinah. Bendera perang berwana putih, dan pembawanya adalah Ali bin Abu Thalib. 7. Perang Dzul Usyairah. Pada bulan Jumadal Ula dan Jumadal Akhirah 2 H b...;256-265;1;0.2;Perang Badr & Dampaknya
Ali bin Abu Thalib;PERSON;INVOLVED_IN;;Perang Dzul Usyairah;EVENT;000114-005;...ndera perang berwana putih, dan pembawanya adalah Ali bin Abu Thalib. 7. Perang Dzul Usyairah. Pada bulan Jumadal Ula dan Jumadal Akhirah 2 H b...;256-265;1;0.4;Perang Badr & Dampaknya
Muhammad;PERSON;INVOLVED_IN;;Perang Dzul Usyairah;EVENT;000114-005;...tih, dan pembawanya adalah Ali bin Abu Thalib. 7. Perang Dzul Usyairah. Pada bulan Jumadal Ula dan Jumadal Akhirah 2 H bertepatan dengan bulan November dan Desember 623 M, bersama 150 atau 200 Muhajirin, Rasulullah keluar untuk menghadang kafilah dari Quraisy yang...;256-265;1;0.2;Perang Badr & Dampaknya
Perang Dzul Usyairah;EVENT;OCCURRED_ON;;Bulan Jumadal Ula;TIME;000114-005;...tih, dan pembawanya adalah Ali bin Abu Thalib. 7. Perang Dzul Usyairah. Pada bulan Jumadal Ula dan Jumadal Akhirah 2 H bertepatan dengan bulan N...;256-265;1;0.4;Perang Badr & Dampaknya
Perang Badr Kubra;EVENT;OCCURRED_ON;;Bulan Jumadal Ula;TIME;000114-005;...i Syam, yang kemudian menjadi penyebab meletusnya Perang Badr Kubra. Kepergian beliau itu dilakukan pada akhir bulan Jumadal Ula dan kembali pada awal bulan Jumadal Akhirah seper...;256-265;1;0.4;Perang Badr & Dampaknya
Kurz bin Jabir;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000114-009;...ataupun yang dipimpin Rasulullah sendiri sebelum Perang Badr. Dalam satu peperangan pun tidak terjadi perampasan harta dan juga tidak ada korban jiwa, kecuali dalam suatu insiden yang dilakukan orang-orang musyrik, di bawah pimpinan Kurz bin Jabir Al-Firhi, yang sebenarnya insiden itu pun bermula...;256-265;1;0.2;Perang Badr & Dampaknya
Abdullah bin Jahsy;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000114-013;...haq dan batil. Insiden yang dipicu satuan pasukan Abdullah bin Jahsy merupakan pukulan yang telak terhadap kehormatan dan dominasi orang-orang Musyrik Insiden ini membuat mereka terluka lalu membiarkan mereka bergulung-gulung di atas bara api. Lokasi terjadinya Perang Badr Beberapa ayat yang memerintahkan perang, berarti...;256-265;1;0.2;Perang Badr & Dampaknya
Hakim bin Hizam;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000129-001;"...mata air melainkan pasti mereka terbunuh, kecuali Hakim bin Hizam. Dia tidak terbunuh dan setelah itu dia masuk Islam. Setiap kali berjuang di sisi beliau, dia pun berkata, ""Tidak. Demi yang telah menyelamatkan aku dari Perang Badr."" Setelah pasukan Quraisy agak tenang, mereka men...";277-279;1;0.2;Perang Badr & Dampaknya
Umair bin Wahb;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000129-001 | 000148-001;"...a, ""Tidak. Demi yang telah menyelamatkan aku dari Perang Badr."" Setelah pasukan Quraisy agak tenang, mereka mengutus Umair bin Wahb Al-Jumahi untuk menyelidiki dan menaksir seberapa...";277-279 | 308-310;2;0.5;Perang Badr & Dampaknya
Perang Badr;EVENT;OCCURRED_AT;;Madinah;LOCATION;000129-001 | 000153-002 | 000164-003 | 000215-002;"...a, ""Tidak. Demi yang telah menyelamatkan aku dari Perang Badr."" Setelah pasukan Quraisy agak tenang, mereka mengutus Umair bin Wahb Al-Jumahi untuk menyelidiki dan menaksir seberapa besar kekuatan pasukan Madinah. Maka Umair berputar-putar di sekitar pasukan Mus...";277-279 | 315-316 | 327-328 | 385-386;4;0.5;Perang Badr & Dampaknya
Ali bin Abu Thalib;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000131-002 | 000206-005 | 000375-001;...unia di Ash-Shafra', empat atau lima hari setelah Perang Badr, di tengah perjalanan pulang ke Madinah. Pada saat itu Ali bersumpah kepada Allah, hingga karenanya turun ay...;281-282 | 368-373 | 611;3;0.5;Perang Badr & Dampaknya
Perang Badr;EVENT;OCCURRED_AT;;Ash-Shafra;LOCATION;000131-002;...a sekali tidak mengeluh hingga meninggal dunia di Ash-Shafra', empat atau lima hari setelah Perang Badr, di tengah perjalanan pulang ke Madinah. Pada saa...;281-282;1;0.5;Perang Badr & Dampaknya
Abdurrahman bin Auf;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000137-001 | 000138-003;"...menyedot darahnya lewat tangan dua pemuda Anshar. Abdurrahman bin Auf menuturkan, ""Tatkala aku sedang berada di tengah barisan pada Perang Badr, aku menengok ke arah kiri dan kanan. Kulihat ada...";287-289 | 289-293;2;0.5;Perang Badr & Dampaknya
Abu Hudzaifah;PERSON;INVOLVED_IN;;Perang Al-Yamamah;EVENT;000138-002;"...aku bisa menebusnya dengan mati syahid."" Akhirnya Abu Hudzaifah benar-benar terbunuh seorang syahid pada perang Al-Yamamah 2. Beliau melarang membunuh Abul Bakhtari, karena...";289-293;1;0.5;Perang Badr & Dampaknya
Abul Bakhtari bin Hisyam;PERSON;INVOLVED_IN;;Perang Al-Yamamah;EVENT;000138-002;...udzaifah benar-benar terbunuh seorang syahid pada perang Al-Yamamah 2. Beliau melarang membunuh Abul Bakhtari, karena dulu dia adalah orang yang paling sering...;289-293;1;0.4;Perang Badr & Dampaknya
Muhammad;PERSON;INVOLVED_IN;;Perang Al-Yamamah;EVENT;000138-002;...udzaifah benar-benar terbunuh seorang syahid pada perang Al-Yamamah 2. Beliau melarang membunuh Abul Bakhtari, karena dulu dia adalah orang yang paling sering melindungi Rasulullah selagi masih berada di Makkah. Dia juga tidak per...;289-293;1;0.2;Perang Badr & Dampaknya
Perang Al-Yamamah;EVENT;OCCURRED_AT;;Makkah;LOCATION;000138-002;...udzaifah benar-benar terbunuh seorang syahid pada perang Al-Yamamah 2. Beliau melarang membunuh Abul Bakhtari, karena dulu dia adalah orang yang paling sering melindungi Rasulullah selagi masih berada di Makkah. Dia juga tidak pernah mengganggu beliau atau men...;289-293;1;0.2;Perang Badr & Dampaknya
Abul Bakhtari bin Hisyam;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000138-003;"...gitu aku akan mati bersama-sama dengannya,"" jawab Abul Bakhtari. Lalu mereka berdua melancarkan serangan sehingga terpaksa Al-Mujadzdz membunuh Abul Bakhtari. 3. Abdurrahman bin Auf dan Umayyah bin Khalaf merupakan teman karib semasa Jahiliyah di Makkah. Pada Perang Badr itu Abdurrahman melewati Umayyah bin Khalaf yang...";289-293;1;0.2;Perang Badr & Dampaknya
Umayyah bin Khalaf;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000138-003;...embunuh Abul Bakhtari. 3. Abdurrahman bin Auf dan Umayyah bin Khalaf merupakan teman karib semasa Jahiliyah di Makkah. Pada Perang Badr itu Abdurrahman melewati Umayyah bin Khalaf yang...;289-293;1;0.5;Perang Badr & Dampaknya
Abdurrahman;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000138-003;...akan teman karib semasa Jahiliyah di Makkah. Pada Perang Badr itu Abdurrahman melewati Umayyah bin Khalaf yang sedang berpegang...;289-293;1;0.5;Perang Badr & Dampaknya
Ali bin Umayyah;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000138-003;...akan teman karib semasa Jahiliyah di Makkah. Pada Perang Badr itu Abdurrahman melewati Umayyah bin Khalaf yang sedang berpegangan tangan dengan anaknya, Ali bin Umayyah. Sementara saat itu Abdurrahman membawa beberapa...;289-293;1;0.5;Perang Badr & Dampaknya
Perang Badr;EVENT;OCCURRED_AT;;Makkah;LOCATION;000138-003 | 000148-001 | 000158-001 | 000212-002;...Khalaf merupakan teman karib semasa Jahiliyah di Makkah. Pada Perang Badr itu Abdurrahman melewati Umayyah bin Khalaf yang...;289-293 | 308-310 | 324-325 | 377-379;4;0.5;Perang Badr & Dampaknya
Ukkasyah bin Mihshan;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000138-006;"...ngi daripada membiarkan mereka tetap hidup."" Pada Perang Badr itu pedang Ukkasyah bin Mihshan Al-Asadi patah Karena itu dia menemui Rasulullah...";289-293;1;0.5;Perang Badr & Dampaknya
Mush'ab bin Umair;PERSON;INVOLVED_IN;;Perang Riddah;EVENT;000138-006;...erangan bersama beliau, hingga dia terbunuh dalam Perang Riddah, dan saat itu pun pedang tersebut masih tetap 8. Setelah peperangan usai, Mush'ab bin Umair Al-Abdari melewati saudaranya, Abu Aziz bin Umair...;289-293;1;0.3;Perang Badr & Dampaknya
Abu Aziz bin Umair;PERSON;INVOLVED_IN;;Perang Riddah;EVENT;000138-006;...erangan bersama beliau, hingga dia terbunuh dalam Perang Riddah, dan saat itu pun pedang tersebut masih tetap 8. Setelah peperangan usai, Mush'ab bin Umair Al-Abdari melewati saudaranya, Abu Aziz bin Umair yang sebelah tangannya sedang diikat seorang Ansh...;289-293;1;0.2;Perang Badr & Dampaknya
Perang Badr;EVENT;OCCURRED_AT;;Badr;LOCATION;000139-001;...suatu kemenangan, maka mereka mengadakan pesta di Badr selama tiga malam. Pada hari ketiga dari Perang Badr, beliau meminta hewan kendaraannya dan mengikatny...;294;1;0.4;Perang Badr & Dampaknya
Al-Abbas bin Abdul Muththalib;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000140-001;"...ntu Rasulullah berkata, ""Dulu aku adalah pembantu Al-Abbas. Saat itu Islam sudah masuk kepada beberapa anggota keluarga. Al-Abbas masuk Islam, begitu pula Ummul Fadhl dan aku. Namun Al-Abbas menyembunyikan keislamannya. Saat Perang Badr, Abu Lahab tidak ikut serta. Ketika sudah ada kab...";295-297;1;0.4;Perang Badr & Dampaknya
Ummul Fadhl;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000140-001;...ggota keluarga. Al-Abbas masuk Islam, begitu pula Ummul Fadhl dan aku. Namun Al-Abbas menyembunyikan keislamannya. Saat Perang Badr, Abu Lahab tidak ikut serta. Ketika sudah ada kab...;295-297;1;0.3;Perang Badr & Dampaknya
Abu Lahab;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000140-001;...Namun Al-Abbas menyembunyikan keislamannya. Saat Perang Badr, Abu Lahab tidak ikut serta. Ketika sudah ada kabar tentang...;295-297;1;0.5;Perang Badr & Dampaknya
Al-Aswad bin Al-Muththalib;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000140-004;...terpuruk karena dicerca orang-orang Muslim. Dalam Perang Badr ini Al-Aswad bin Al-Muththalib kehilangan tiga anaknya. Karena buta, dia lebih s...;295-297;1;0.5;Perang Badr & Dampaknya
Ubadah bin Ash-Shamit;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000142-001;"...alu turun wahyu yang memecahkan masalah ini. Dari Ubadah bin Ash-Shamit, dia berkata, ""Kami pergi bersama Nabi bergabung dalam Perang Badr. Dua pasukan saling berhadapan dan Allah mengalah...";298-299;1;0.5;Perang Badr & Dampaknya
Perang Badr;EVENT;OCCURRED_ON;;Fitri;TIME;000145-002;...orang-orang Muslim dalam hidup mereka adalah Idul Fitri pada bulan Syawwal 2 Hijriyah, setelah mereka memperoleh kemenangan yang gemilang di Perang Badr. Betapa mengesankan Id yang penuh kebahagiaan ini...;302-304;1;0.5;Perang Badr & Dampaknya
Perang Badr;EVENT;OCCURRED_ON;;Bulan Syawwal 2 Hijriyah;TIME;000145-002 | 000147-001;...Muslim dalam hidup mereka adalah Idul Fitri pada bulan Syawwal 2 Hijriyah, setelah mereka memperoleh kemenangan yang gemilang di Perang Badr. Betapa mengesankan Id yang penuh kebahagiaan ini...;302-304 | 306-307;2;0.5;Perang Badr & Dampaknya
Perang Uhud;EVENT;OCCURRED_AT;;Madinah;LOCATION;000146-002 | 000154-001 | 000205-001 | 000215-002;...tun mereka ke peperangan yang seru, tak jauh dari Madinah, yang dikenal dalam sejarah dengan Perang Uhud, yang kemudian menimbulkan pengaruh kurang menyed...;305-306 | 316 | 367-368 | 385-386;4;0.5;Perang Uhud & Satuan Pasukan Pasca Uhud
Siba bin Arfazhah;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000147-001;...awwal 2 Hijriyah, selang tujuh hari sepulang dari Badr. Beliau mengangkat Siba bin Arfazhah sebagai wakil beliau di Madinah. Namun menurut pe...;306-307;1;0.4;Perang Badr & Dampaknya
Ibnu Ummi;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000147-001;"...awwal 2 Hijriyah, selang tujuh hari sepulang dari Badr. Beliau mengangkat Siba bin Arfazhah sebagai wakil beliau di Madinah. Namun menurut pendapat lain, dia adalah Ibnu Ummi Lokasi Perang Badr 163 Zadul-Ma'ad, 2/90; Sirah A...";306-307;1;0.2;Perang Badr & Dampaknya
Perang Badr;EVENT;OCCURRED_AT;;Najd;LOCATION;000147-001;...salah satu mata air Bani Sulaim, yang terletak di Najd, dan menjadi rute perjalanan dagang yang menghubungkan Makkah ke Syam. Peperangan ini terjadi pada bulan Syawwal 2 Hijriyah, selang tujuh hari sepulang dari Badr. Beliau mengangkat Siba bin Arfazhah sebagai waki...;306-307;1;0.2;Perang Badr & Dampaknya
Perang Badr;EVENT;OCCURRED_AT;;Makkah;LOCATION;000147-001;...menjadi rute perjalanan dagang yang menghubungkan Makkah ke Syam. Peperangan ini terjadi pada bulan Syawwal 2 Hijriyah, selang tujuh hari sepulang dari Badr. Beliau mengangkat Siba bin Arfazhah sebagai waki...;306-307;1;0.3;Perang Badr & Dampaknya
Perang Badr;EVENT;OCCURRED_AT;;Syam;LOCATION;000147-001 | 000217-001;...te perjalanan dagang yang menghubungkan Makkah ke Syam. Peperangan ini terjadi pada bulan Syawwal 2 Hijriyah, selang tujuh hari sepulang dari Badr. Beliau mengangkat Siba bin Arfazhah sebagai waki...;306-307 | 387-389;2;0.5;Perang Badr & Dampaknya
Perang Badr;EVENT;OCCURRED_ON;;Bulan Syawwal 2 Hijriyah;TIME;000147-001;...ngkan Makkah ke Syam. Peperangan ini terjadi pada bulan Syawwal 2 Hijriyah, selang tujuh hari sepulang dari Badr. Beliau mengangkat Siba bin Arfazhah sebagai waki...;306-307;1;0.5;Perang Badr & Dampaknya
Shafwan bin Umayyah;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000148-001 | 000158-001 | 000158-002 | 000212-004;...reka, yaitu Nabi Selang tak seberapa lama sesudah Perang Badr, Umair bin Wahb Al-Jumahi duduk-duduk di Hijir bersama Shafwan bin Umayyah. Umair adalah salah seorang pemimpin Quraisy yang...;308-310 | 324-325 | 377-379;4;0.5;Perang Badr & Dampaknya
Wahb bin Umair;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000148-001;...dan para sahabat selagi masih di Makkah. Anaknya, Wahb bin Umair menjadi tawanan Perang Badr. Saat duduk itulah Umair menyebut orang-orang yan...;308-310;1;0.5;Perang Badr & Dampaknya
Umar bin Al-Khaththab;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000148-002 | 000198-002 | 000301-004 | 000318-002;...Setelah itu dia berangkat hingga tiba di Madinah. Umar bin Al-Khaththab yang sedang membicarakan kemuliaan yang dikaruniakan Allah di Perang Badr bersama beberapa orang Muslim, melihat kehadirann...;308-310 | 359-360 | 515-517 | 531-532;4;0.5;Perang Badr & Dampaknya
Abdullah bin Abbas;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000151-002;"...lalu. Abu Dawud dan lain-lainya meriwayatkan dari Ibnu Abbas $, dia berkata. ""Setelah Rasulullah memperoleh kemenangan atas Quraisy pada Perang Badr dan kembali ke Madinah, maka beliau mengumpulkan...";312-314;1;0.3;Perang Badr & Dampaknya
Abu Sufyan bin Harb;PERSON;INVOLVED_IN;;Perang As-Sawiq;EVENT;000153-002 | 000158-003;...m membawa sawiq (tepung gandum) yang ditinggalkan Abu Sofyan dan pasukannya, sehingga peperangan ini disebut perang As-Sawiq. Terjadi pada bulan Dzul Hijjah, dua bulan setela...;315-316 | 324-325;2;0.5;Perang Badr & Dampaknya
Abu Lubabah bin Abdul;PERSON;INVOLVED_IN;;Perang As-Sawiq;EVENT;000153-002;...n dan pasukannya, sehingga peperangan ini disebut perang As-Sawiq. Terjadi pada bulan Dzul Hijjah, dua bulan setelah Perang Badr. Urusan di Madinah beliau serahkan kepada Abu Lubabah bin Abdul;315-316;1;0.2;Perang Badr & Dampaknya
Perang As-Sawiq;EVENT;OCCURRED_AT;;Madinah;LOCATION;000153-002;...n dan pasukannya, sehingga peperangan ini disebut perang As-Sawiq. Terjadi pada bulan Dzul Hijjah, dua bulan setelah Perang Badr. Urusan di Madinah beliau serahkan kepada Abu Lubabah bin Abdul;315-316;1;0.3;Perang Badr & Dampaknya
Perang As-Sawiq;EVENT;OCCURRED_ON;;Bulan Dzul Hijjah;TIME;000153-002;...n dan pasukannya, sehingga peperangan ini disebut perang As-Sawiq. Terjadi pada bulan Dzul Hijjah, dua bulan setelah Perang Badr. Urusan di Madinah...;315-316;1;0.4;Perang Badr & Dampaknya
Abu Lubabah bin Abdul;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000153-002;...Terjadi pada bulan Dzul Hijjah, dua bulan setelah Perang Badr. Urusan di Madinah beliau serahkan kepada Abu Lubabah bin Abdul;315-316;1;0.4;Perang Badr & Dampaknya
Perang Badr;EVENT;OCCURRED_ON;;Bulan Dzul Hijjah;TIME;000153-002;...erangan ini disebut perang As-Sawiq. Terjadi pada bulan Dzul Hijjah, dua bulan setelah Perang Badr. Urusan di Madinah beliau serahkan kepada Abu Lub...;315-316;1;0.5;Perang Badr & Dampaknya
Perang Uhud;EVENT;OCCURRED_ON;;Bulan Muharram 3 H;TIME;000154-001;...kan paling besar yang dipimpin Rasulullah sebelum Perang Uhud. Kejadiannya pada bulan Muharram 3 H. Adapun sebabnya, karena mata-mata Madinah menyam...;316;1;0.4;Perang Uhud & Satuan Pasukan Pasca Uhud
Perang Uhud;EVENT;OCCURRED_ON;;Bulan Jumadal Akhirah 3 H;TIME;000157-001;...upakan mobilitas pasukan terakhir sebelum meletus Perang Uhud. terjadi pada bulan Jumadal Akhirah 3 H Gambarannya, orang-orang Quraisy terus dibayangi...;321-323;1;0.4;Perang Uhud & Satuan Pasukan Pasca Uhud
Perang Badr;EVENT;OCCURRED_ON;;Bulan Jumadal Akhirah 3 H;TIME;000157-001;...erakhir sebelum meletus Perang Uhud. terjadi pada bulan Jumadal Akhirah 3 H Gambarannya, orang-orang Quraisy terus dibayangi keresahan dan kegalauan seusai Perang Badr. Tak lama kemudian tiba musim kemarau yang 169 Pe...;321-323;1;0.5;Perang Badr & Dampaknya
Furat bin Hayyan;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000157-003;...pasukan, setelah mengambil seperlimanya. Kemudian Furat bin Hayyan masuk Islam di hadapan beliau. Tentu saja kejadian ini merupakan bencana besar yang menimpa Quraisy setelah Perang Badr. Mereka semakin resah, galau, dan sedih. Hanya ad...;321-323;1;0.2;Perang Badr & Dampaknya
Perang Uhud;EVENT;OCCURRED_AT;;Jabal Uhud;LOCATION;000157-003;...ghadapi orang-orang Muslim. Inilah yang mengawali Perang Uhud Jabal Uhud;321-323;1;0.5;Perang Uhud & Satuan Pasukan Pasca Uhud
Ikrimah bin Abu Jahal;PERSON;INVOLVED_IN;;Perang Badr;EVENT;000158-001;...n paling getol mengadakan persiapan perang adalah Ikrimah bin Abu Jahl, Shafwan bin Umayyah, Abu Sufyan bin Harb dan Abdullah bin Abu Rabi'ah Tindakan pertama yang mereka lakukan dalam kesempatan ini ialah menghimpun kembali barang dagangan yang bisa diselamatkan Abu Sufyan dan yang menjadi sebab pecahnya Perang Badr. Mereka juga menghimbau kepada orang-orang yang b...;324-325;1;0.5;Perang Badr & Dampaknya
